num,_id,scrape_time,job_id,job_title,employer_name,employer_location,posted_time,num_of_applicants,job_description,experience_level,industry,LinkedIn industry,employment_type,job_functions,url_link
216,5eec61e3f785fd1e0f04a4f8,57:39.7,281,Construction Project Manager,Workplace Elements,"Columbia, Maryland, United States",Posted 3 days ago,"Posted Date
Posted 3 days ago
Number of applicants
66 applicants",summary of position unique opportunity to manage multi million dollar projects using dirtt prefabricated interior partitions majority of projects are out patient healthcare clinics with 80 of the interior walls constructed with dirtt prefabricated walls doors and power solutions project involvement begins in the design phase with the architect and client and continues through shop drawing coordination installation and final punch completion during the construction phase of a project the construction project manager is responsible to provide on site coordination of material and equipment delivery coordinating subcontractor installation crews ensuring that specifications are being strictly followed and work is being completed on schedule and within budget construction project manager is responsible for coordination scheduling cost control quality control and job site safety position serves as the liaison between job site and office teammates ,,construction,,,,https://www.linkedin.com/jobs/view/1848805076/?eBP=CwEAAAFyyzkiVsLb2wTkd7gFTV_lyXS7ISB12GpHAM9rFejBEfMQHBSZ7UdfjLX_yjy070cKXlrXeoCRJZ3lDyIJH558yaCcbivWTQ9T2nOKfRs9bJAoJJ1kV05fV66tyYNXhEjr1QL_d0o4Y-r6lIOaQd00Icr2sJDkHJu96yrS6keu3_bvd8vkFRzcyF0UG33JdZWUDFWeWVgz7Du8OhiWuKHUJh5ohqDuwI0u-Ny3j_98tkXpTSmnkrFH0YERUKDSKNd19mEpNNsO9Yc9EnalYtwoR0CuJSFP2m1HCDiztfXt8T4K5Mh28TKEzo_ZTIR2FPUvp8RjJJMuZtSANYFxWVpNh_y4Apc8-cFZrfinZZL3g2up4be9TCKQsS9Xz7oqAlcnqu3YiL6qEg&refId=78a27953-5bfe-4d68-b9ad-4ffc355221b7&trk=flagship3_search_srp_jobs
217,5eec61eaf785fd1e0f04a4f9,57:46.0,282,Construction Superintendent,Vitality - Construction Recruiting Firm,Dallas-Fort Worth Metroplex,Posted 3 weeks ago,"Posted Date
Posted 3 weeks ago
Number of applicants
86 applicants",commercial construction superintendent  leader dallas ft worth texas 150 000  225 000 plus comprehensive benefits package  this is an opporrtunity for you to work with a fast growing and reputable builder this incredible career opportunity is with a highly regarded commercial general contractor building a wide variety of projects throughout the united states they are looking for an experienced leader who has significant commercial construction experience and who is ready to have a voice and really become an integral part of their management team they have a high degree of respect for field leaders and this company is a place where you can broaden your scope of responsibility and help lead projects mitigate issues that arise and work with younger foreman and superintendents and help them grow   if you have an interest in exploring your career options confidentially call cort quigley at 214 259 9215 at vitality group ,,construction,,,,https://www.linkedin.com/jobs/view/1871772852/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=78a27953-5bfe-4d68-b9ad-4ffc355221b7&trk=flagship3_search_srp_jobs
218,5eec61f0f785fd1e0f04a4fa,57:52.4,283,Construction Superintendent,Wollborg Michelson Recruiting,"San Jose, California, United States",Posted 3 weeks ago,"Posted Date
Posted 3 weeks ago
Number of applicants
29 applicants",innovative company developing sustainable centers for data cloud storage is looking for a construction superintendent with strong civil structural mechanical plumbing and electrical engineering experience to provide full supervision from ground up concept to fully finished projects while working closely with all stakeholders from clients operations to vendor partners  this is a great company that you can grow and develop with as many employees have long term tenure  great benefits strong salary and supportive collaborative culture ,,construction,"['', '', '']",,"['', '', '']",https://www.linkedin.com/jobs/view/1875826512/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=78a27953-5bfe-4d68-b9ad-4ffc355221b7&trk=flagship3_search_srp_jobs
219,5eec61f6f785fd1e0f04a4fb,57:58.7,284,Construction Estimator,"LCG, Inc.","Cumming, GA, US",Posted 1 week ago,25,in need of an estimator who has at least 3 years of experience in producing quality bids in the general contracting remodel industry  history of estimating projects in the apartment industry is a plus  must be proficient in excel spread sheets microsoft outlook drop box reading plans and construction bidding software  this is 80 in office and 20 travel ,Entry level,construction,"['Construction', 'Architecture & Planning', 'Real Estate']",Full-time,"['', '']",https://www.linkedin.com/jobs/view/1896713114/?eBP=NotAvailableFromVoyagerAPI&refId=78a27953-5bfe-4d68-b9ad-4ffc355221b7&trk=flagship3_search_srp_jobs
220,5eec61fdf785fd1e0f04a4fc,58:05.2,285,Construction Planner - Heavy Civil (Superintendent),Fluor Corporation,"Los Angeles, California, United States",Posted 3 weeks ago,"Posted Date
Posted 3 weeks ago
Number of applicants
94 applicants",job description linxs constructors linxscjv is seeking a construction planner for the lax automated people mover apm project in los angeles the apm is an electric train system on a 2 25 mile elevated guideway with six stations total for los angeles international airport early works construction began in may 2018 and the system is expected to be open for passenger service in 2023 the construction portion of the contract is valued at over 2 billion this position applies diversified knowledge of construction and technical principles practices and methods for a range of assignments requiring knowledge and experience with advanced methods techniques and procedures this position has developed a working knowledge in one or more specific construction disciplines this position serves as a liaison to construction supervisors and project controls personnel to understand and provide input into the planned sequence of execution within their work areas this position coordinates with other construction groups on site to capture the most up to date documentation in order to successfully monitor constraints provide feedback on potential delays and update status logs to facilitate transparent reporting        no 123535br  we reserve the right to modify or revise the job descriptions in part or in its entirety reasonable accommodations will be made in accordance with governing law  we are an equal opportunity employer that recognizes the value of a diverse workforce all qualified individuals will receive consideration for employment without regard to race color age sex sexual orientation gender identity religion national origin disability veteran status genetic information or any other criteria protected by federal state or local law ,,construction,"['', '', '']",,"['', '']",https://www.linkedin.com/jobs/view/1875244332/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=COMPANY_RECRUIT&refId=78a27953-5bfe-4d68-b9ad-4ffc355221b7&trk=flagship3_search_srp_jobs
221,5eec6211f785fd1e0f04a4ff,58:25.5,288,Construction Manager,SAVAGE,"Midvale, UT, US",Posted Date,25,we have an immediate opening for a construction manager to join out team our team members come to savage for the daily challenge opportunities for growth teamwork our focus on safety and competitive pay but they stay because of the outstanding culture that exists here a culture that encourages team members to find a better way and enables them to “do things they never dreamed possible” whether that is accomplishing new goals in your existing position or working toward the next step in your career youll find your path at savage   in this role you will oversee and manage day to day construction onsite at project locations supporting the needs of the project project managers while also ensuring safety quality craftsmanship budget adherence and on time completions you will also be responsible for supervising and directing contractors at work site s       savage has been designated as a additional information on our veterans program “savage patriots” can be found at having trouble with our application? please call click apply for assistance  savage is an equal opportunity employer and maintains a drug free workplace   last updated january 1 2020 thank you for your interest in opportunities at savage we are providing you this notice in effort to be transparent about our how we collect and use your personal information  please know that by submitting your application materials we will collect certain categories of personal information from you these categories include direct identifiers e g  your name contact information application account login information and social media account information if you choose to provide it to us  professional information e g  your employment and education background  and other information you include in your resume and cover letter such as your references skills and abilities  we use each category of personal information you provide primarily for recruitment and hiring purposes and to evaluate your candidacy for the job opening s you apply to as well as other job openings at savage that we think may interest you we may also use your personal information to help detect security risks and incidents to protect against fraudulent or illegal activity to comply with federal and state laws and to discover ways to improve our business and identify trends in our job applicants and workforce through internal and third party business analytics tools  for more information or questions about opportunities at savage please contact our talent acquisition team at click apply or click apply ,Associate,construction,"['Construction', 'Oil & Energy', 'Transportation/Trucking/Railroad']",Full-time,"['', '']",https://www.linkedin.com/jobs/view/1911973452/?eBP=NotAvailableFromVoyagerAPI&refId=78a27953-5bfe-4d68-b9ad-4ffc355221b7&trk=flagship3_search_srp_jobs
222,5eec6217f785fd1e0f04a500,58:32.0,289,Construction Estimator,"Search Max, Inc","Philadelphia, Pennsylvania",Posted 3 days ago,25,estimator job description  • develop as part of a team full scope cost estimates based on proposal documentation on a variety of projects for various public and private clients • interpret and analyze project drawings and specifications proposals and other documentation • responsible for accurate detailed take off of quantities from project drawings and specifications,,construction,[''],,[''],https://www.linkedin.com/jobs/view/1875629347/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=78a27953-5bfe-4d68-b9ad-4ffc355221b7&trk=flagship3_search_srp_jobs
223,5eec6224f785fd1e0f04a502,58:44.9,291,Construction Project Manager,Platinum,"New York City, NY, US",Posted 1 week ago,"Posted Date
Posted 1 week ago
Number of applicants
62 applicants",we are seeking a construction project manager to join our team you will oversee project planning scheduling budgeting and implementation  responsibilities oversee all aspects of construction project from planning to implementation allocate resources for assigned projects supervise onsite personnel and subcontractors interface with project inspectors contractors architects engineers city and county officials and clients negotiate with contractors to receive reasonable order costs maintain high standards of workmanship that adhere to original plans and specifications qualifications previous experience in construction management or other related fields familiarity with construction management software strong leadership qualities strong negotiation skills deadline and detail oriented,Associate,construction,"['Construction', 'Automotive', 'Transportation/Trucking/Railroad']",Full-time,"['Project Management', 'Information Technology']",https://www.linkedin.com/jobs/view/1901692552/?eBP=NotAvailableFromVoyagerAPI&refId=78a27953-5bfe-4d68-b9ad-4ffc355221b7&trk=flagship3_search_srp_jobs
224,5eec622bf785fd1e0f04a503,58:51.4,292,Construction Project Manager,D.F. Pray General Contractors,"Providence, Rhode Island Area",Posted 2 weeks ago,200,d f pray inc  a single source contractor providing a wide range of services that include design build preconstruction construction management and general contracting is looking for a project manager to join our team this position is responsible for leading teams in the construction of projects ensuring project quality schedule cost control safety and customer satisfaction objectives are met this individual will plan organize and control all resources people and materials for the successful execution of a project 30 50 travel may be required an individual in this position will be expected to perform additional job related responsibilities and duties as assigned and or as necessary ,,construction,,,,https://www.linkedin.com/jobs/view/1782347352/?eBP=CwEAAAFyyzlTOgcjgCjIyH8lfv_mUJSbfkF-7CXyZmsYNfcOyt11833h1hW1n8hqUUhw5nIUuGKg8UA4DiHN5Iv2G-Jokvz0VoSxIJ7qC5cdvcrHM2pHaS8pzEjqKrhTUXxXv1wQzdecFYYQ8ltpP808Nf4iYX16Ro5hy0fIq_36YB_d9NT6pxyldzCEo-jLFUWJ-65cRY5nn_9icunAGi1iODSYZCSn6TRO4zLCCFyAReO6gKrRpA8R93HiHs5_e2RMi28yJ75utKztQVi46bfx5id7xSKkIzuzxf6u6HccZjgd5Hq92s8IHpeMLraYVZS43ky0ry7l9Z4njVhS6habgh4F0I0pAKs4nj2GGC0uLe_179yOnXGks7ph-YDlwmkERfzbGp9m8O876aPu&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=0b792fdf-39b2-4e50-aff8-d64350ae82ca&trk=flagship3_search_srp_jobs
225,5eec6233f785fd1e0f04a504,58:59.9,293,Construction Project Manager,Paul Davis Restoration of Portland / Vancouver,"Portland, Oregon Metropolitan Area",Posted 2 weeks ago,"Posted Date
Posted 2 weeks ago
Number of applicants
149 applicants",paul davis is a rapidly growing company that is an industry leader in the areas of property damage mitigation contents cleaning and storage and reconstruction we are the highest and most reviewed restoration company in the pacific northwest and are seeking an experienced construction project manager who is excited to help us grow and support our company are you that person?  what you’ll do professionally represent the paul davis restoration principles of honesty and integrity work alongside estimating planning teammates in the preparation and execution of multiple projects complete project lifecycle to include pre construction on site meetings when appropriate planning scheduling executing and closing projects inspect all assigned projects for progress and work quality secure and record all required project documentation such as work authorizations change orders and closeout documents establish and maintain project conditions i e  quality workmanship homeowner relationships safety cleanliness and tradespeople conduct build relationships with insurance professionals tradespeople consumers and others to help ensure future employee and company growth skills you will need 3 years of construction restoration home improvement experience strong planning scheduling skills experience in service industry environment a plus outstanding written and verbal communication skills polite confident and excellent customer service skills including listening and questioning skills ability to remain calm and professional during tense or stressful situations excellent organizational skills and strong attention to detail very self motivated and goal oriented ability to multi task capability to work in a fast paced team oriented office environment proficiency in microsoft office i e  outlook word excel  benefits pto – paid time off and seven company paid holidays medical dental vision benefits 401k with employer contribution company recognition paid professional and industry certifications and training fun family focused culture you’ll be joining a talented and driven group of people that are all working together to provide our customers with extraordinary care while serving them in their time of need if you are in search of a rewarding career that fulfills your desire to help people restore their lives after a traumatic event  we have a perfect position for you ,Associate,construction,['Construction'],Full-time,['Project Management'],https://www.linkedin.com/jobs/view/1877039773/?eBP=CwEAAAFyyzlTOu8mE-dRgXJkX1oUzq-ZE2C54ttyZNt6t6dGip9h9juYr5aEO2PQtyXYTL8rPyDOFDlnmIP3YWnhBjLdeRQL3aDICY42w40aGWzqxQ5mpvDdpUG4EAPUBCaBbdtttDz1Gv6SDIG-nm55WVeFzMEoGg0FZPxadQuqXjxL6aUYVos3HpXc5AXMwEnvHCLARD_nxO0le1KwxiNbaCFATixDgPaLX8AflMLqNaIwEsJB7f7QIlv4DpsKKXQ0Y2F3L4I68honmCVIGTjuABEpELM2Vf1xKTx8PRVZsDzuFHFLtkghjFTkYZVte_HLhurBPPPnmGg7Sd89n_EmOWBk5tVdWmVt-TlFKtSihjp0TBkIqbYh20WzZrXCZfbw9NJQDqJxGcw&refId=0b792fdf-39b2-4e50-aff8-d64350ae82ca&trk=flagship3_search_srp_jobs
226,5eec623af785fd1e0f04a505,59:06.2,294,Construction Superintendent,"Deacon Construction, LLC","Sacramento, California, United States",Posted 1 week ago,"Posted Date
Posted 1 week ago
Number of applicants
29 applicants",superintendent we are looking for a superintendent to join our team qualified candidates must have a minimum of five years’ experience managing large scale multifamily or commercial construction projects worth 5 million plus individuals must possess strong leadership abilities and be responsible for managing subcontractors and suppliers cost monitoring scheduling and problem solving computer skills required ms project for scheduling ms office for documentation and reporting ,,construction,,,,https://www.linkedin.com/jobs/view/1879436865/?eBP=CwEAAAFyyzlTOmlXh5sMtw2pBmJkJ6E0ayh6DuFeVb3H9Y6GjjZaXZeaNsKE1krYwbyswNBdtJqEaM0Aagstb-TbiH4Ft48-l_TEOuIQ8oKuCQ20jsxHUajKCcUlGU2eZlpFBTD3WhJxY_wvkk62yAeGvRh0oBkif5MK76O4pQEyRIq96cwQbJZRZPNICMmvpU3FhTlcem3mCO8xZwvYWly31HBBhYrcHS_zAjmg88z8EHkBBgFecz2Y78RpjLJdBcOc2Klf1Lsd9C8gQBkkUnESTcyyx_BTup_nsckojcHqqv-pP6t4AySsiAnsZBtkaiBgyMWB-7TbyidjX1LqZnGgmGqfBOj8Ag8TPAse4IPrO6Jd8LPPasde-DLwpZFOrMqjamtxmW0WDEJfgQ&refId=0b792fdf-39b2-4e50-aff8-d64350ae82ca&trk=flagship3_search_srp_jobs
227,5eec6240f785fd1e0f04a506,59:12.7,295,Construction Estimator,ISC Inc.,"Southampton, PA, US",Posted 1 week ago,25,finish carpentry  millwork company is seeking qualified lead estimator for preparation of proposals for commercial projects  responsible for analyzing blueprints specifications and other documentation to prepare costs and labor estimates they are also responsible for receiving and replying to invitations to bid soliciting bids from subcontractors maintaining our bid schedule and other day to day tasks this role interacts frequently with engineering office and shop personnel     job type full time,Entry level,construction,"['Construction', 'Building Materials', 'Architecture & Planning']",Full-time,"['', '']",https://www.linkedin.com/jobs/view/1896937214/?eBP=NotAvailableFromVoyagerAPI&refId=0b792fdf-39b2-4e50-aff8-d64350ae82ca&trk=flagship3_search_srp_jobs
228,5eec6247f785fd1e0f04a507,59:19.1,296,Construction Associate,Now Hiring Pty Ltd,"West Palm Beach, FL, US",Posted 1 week ago,25,construction helper positions available  please call us 561 844 5886 to schedule your interview  we are very busy and have many positions available for construction helper  responsibilities construction experience preferred,Entry level,construction,"['Construction', 'Staffing & Recruiting', 'Retail']",Full-time,[''],https://www.linkedin.com/jobs/view/1895237259/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=0b792fdf-39b2-4e50-aff8-d64350ae82ca&trk=flagship3_search_srp_jobs
229,5eec624df785fd1e0f04a508,59:25.5,297,Construction Administrative Assistant,Focus,"Atlanta, GA, US",Posted Date,25,we are seeking an administrative assistant to provide support to our clients construction management program in the brookhaven area of atlanta training in construction management real estate development legal support or an equivalent field will provide the groundwork for this position  this is estimated to be a six month temporary contract assignment through focus of georgia staffing  the pay rate for this position is 20 00 hour the schedule is 40 hours week monday friday 800 am to 500 pm   the construction administrative assistant will provide federal compliance analysis tracking and reporting as well as processing of invoices related to third party consultants this individual will also support staff that oversees the construction of affordable multifamily properties to ensure that the properties meet all program requirements and are completed in a timely manner   ensures that federal compliance processes related to davis bacon are adequately tracked and documented knowledge applicable home federal compliance program requirements updates tracking reports for relocation reviews and federal compliance monitoring responsibilities intake and process third party invoices for construction and federal compliance related programs provide overall administrative and logistical support to team  this position requires the following ability to analyze evaluate and implement written policies and procedures for assigned tasks strong financial knowledge legal research and excel skills ability to analyze and apply federal program regulations knowledge of fundamentals of multifamily development strong communication skills ability to solve complex problems  six years of professional experience in construction administration or financial legal support or associate’s degree and four years of professional experience in construction administration or financial legal support or bachelor’s degree and two years of professional experience in construction administration or financial legal support  preference will be given to applicants who in addition to meeting the minimum qualifications possess at least one of the following construction administration legal or financial administrative support experience post graduate degree focus of georgia is an established atlanta based employment firm that specializes in accounting financial administrative clerical call center and technology because we have a team of recruiting professionals dedicated to each of these specialties we are more connected and better equipped to match the best talent with the most dynamic companies we find our candidates jobs that theyre uniquely qualified for and very often the positions turn into long term or full time work ,Entry level,construction,"['Staffing & Recruiting', 'Financial Services', 'Hospital & Health Care']",,[''],https://www.linkedin.com/jobs/view/1910852796/?eBP=NotAvailableFromVoyagerAPI&refId=0b792fdf-39b2-4e50-aff8-d64350ae82ca&trk=flagship3_search_srp_jobs
230,5eec625bf785fd1e0f04a50a,59:39.1,299,Construction Superintendent,The Whiting-Turner Contracting Company,"Honolulu, HI, US",Posted 1 day ago,25,job description the whiting turner contracting company is an equal opportunity employer including the disabled and veterans  a project superintendent’s role is to effectively monitor direct and coordinate the field operations to work together with all project managers and engineers to form an effective management team for our clients  other major duties include an overall description of the whiting turner superintendent’s role is to implement and maintain full control of all field matters set up of the whiting turner field office appropriate for the project review and be familiar with contract documents specifications shop drawings and submittals help develop the overall cpm schedule with the whiting turner team prior to construction and managing that schedule throughout the project including the creation and maintenance of 2 4 week look ahead schedules develop and maintain the site logistics plan for the project review and assist in developing scopes of work for each subcontractor perform constructability reviews conduct preconstruction meetings with all subcontractors prior to beginning each phase of work direct field operations to operate according to the “plan” and in an efficient manner conduct foreman’s meetings participate in progress meetings with the team and or owners follow up on rfis submittals as builts and changes administering the safety program for the project conducting and ensuring quality control in accordance with the established project quality assurance program required skills basic qualifications for candidates include minimum of 15 years’ of construction industry experience and experience overseeing projects trades with value of 20m or more osha 30 training required experience with construction projects mechanical electrical systems building materials building mechanics or working with craft workers knowledge of basic business principles sufficient to project and monitor expenses proficiency in microsoft office suite including word and excel ability to read and understand technical specifications blueprints technical manuals product material installation instructions and engineering architectural drawings ability to communicate effectively verbally and in writing federal experience preferred  whiting turner will train qualified candidates to develop general knowledge of safety regulations local and state building codes environmental codes availability of industry specific codes and guidelines whiting turner 101 training on all aspects of field supervision and whiting turner standards continuous improvement training and opportunities for career growth proficiency in microsoft project suretrak primavera or other scheduling software  plangrid bluebeam tablet use as well as opportunities to learn and utilize bim vdc and other technologies  the whiting turner contracting company is an equal opportunity employer including the disabled and veterans ,Mid-Senior level,construction,['Construction'],Full-time,"['Quality Assurance', 'Management', 'Strategy/Planning']",https://www.linkedin.com/jobs/view/1887435593/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=COMPANY_RECRUIT&refId=0b792fdf-39b2-4e50-aff8-d64350ae82ca&trk=flagship3_search_srp_jobs
231,5eec6261f785fd1e0f04a50b,59:45.5,300,Construction Project Manager,Luxus+,"Los Angeles, CA, US",Posted 3 days ago,25,senior contrsuction project manager location los angeles california please fill out the jot form below https form jotform com 201636001865146 do you value teamwork and an environment where you can learn thrive and be challenged? you are just the person we are looking for  we are seeking a skilled and experienced senior construction project manager like you  as project manager you understand how to develop and maintain positive relationships that result in long term partnerships with clients subcontractors and consultants you will lead a team with a project focus that includes meeting the clients’ goals while sticking to a schedule and budget with over 80 of our work coming from repeat clients we place great importance on the relationships our employees build with our clients communication is the foundation of these relationships so we listen and become partners in our clients’ building successes       luxusjobs com or  helloluxusjobs com,Associate,construction,"['Construction', 'Architecture & Planning', 'Design']",Full-time,"['', '']",https://www.linkedin.com/jobs/view/1908672468/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=0b792fdf-39b2-4e50-aff8-d64350ae82ca&trk=flagship3_search_srp_jobs
232,5eec627ef785fd1e0f04a50c,00:14.9,302,Construction Superintendent,Brad Cole Construction Company,"Charlotte, NC, US",Posted 1 week ago,25,we are looking for civil construction superintendent to join our team brad cole construction is an equal opportunity employer m f d v  basic function this position is responsible for managing day to day onsite operations for individual construction projects from pre construction through the close out phase this includes but is not limited to procuring scheduling and directing of work crews equipment subcontractors and materials individual must be able to construct projects in accordance with construction designs plans and specifications must have the ability to read blueprints and ensure that the project is being constructed in accordance within project guidelines on schedule and within budget  specific duties position may involve performing other duties as required which may not be mentioned below specific functions may change from time to time  essential function * review and understand proposals estimates plans specifications and related documents analyzing labor material equipment and time requirements understand construction drawings specifications permits and layouts collaborate and coordinate with estimators regional manager project manager operations manager and corporate division managers on project management complete accountability for onsite operations of specific construction projects from the pre construction phase to the construction phase through to the project close out phase manage multiple subcontractors and their time schedules maintain continual communications with customer suppliers and subcontractors work with engineers environmental teams owners vendors suppliers etc follow and enforce all applicable safety precautions and programs must understand osha requirements in the construction industry perform other duties as assigned by immediate supervisor or upper management standards of performance demonstrate informative and professional assistance when working with vendors customers and co workers act independently and originate new procedures and new approaches to problems display excellent verbal and written communication skills maintain initiative to meet and exceed the project construction schedule work under stress and with commitment to deadlines sustain interpersonal relationships which encourage openness truthfulness and confidence both internally and externally complete projects and or reports in accurate and timely manner maintain company information in a confidential manner mental and physical requirements ability to work as a team member display professional appearance warm demeanor and positive attitude be a motivated self starter work independently and to be accurate efficient and organized manage multiple tasks simultaneously work under pressure with time constraints in a changing environment listen and analyze information presented as well as communicate information and ideas through effective speaking and writing manage and coordinate multiple tasks as required on projects maintain scheduling tasks to meet deadlines listen to and understand information presented through spoken words and sentences as well as communicates information and ideas through effective speaking and writing use electronic equipment such as computer radios and cell phone for communication to others as required travel and work at locations of construction projects as required sit walk and or stand for 8 hours a day as the position is primarily located in a field setting must be able to bend stoop reach and balance occasionally must be able to lift and move up to 50 lbs must be able to work outside in all types of environments and weather working environment and conditions this position requires working in the outdoor environment must be able to work extended hours over 40 per week as required this position requires a flexible work schedule night holidays and or weekends may be required education training and experience minimum of 3 5 years of construction management experience is required must have a high school diploma or equivalent additional credits or degree would be a plus must be able to operate heavy construction equipment cdl is a plus must have osha 30 certification or the ability to acquire experience in site grading heavy construction including mass excavations embankments hauling and placement of transported materials utility construction landfill construction or operation experience is preferred coal combustion product management is a plus attention to detail and accuracy utilization of computer programs such as microsoft office including but not limited to word excel and outlook excellent communication and organizational skills must be able to read engineered drawings and blueprints must be able to read grade stakes and use a level strength to build on we are heavy civil construction and sitework experts but we specialize in providing peace of mind we work throughout the southeast region and are licensed in ten states including georgia alabama florida mississippi louisiana north carolina south carolina tennessee arkansas and virginia our project experience and resources enable us to deliver a wide range of heavy civil and site construction services to multiple industries every year for the past 30 years we have been the general contractor on major dam and reservoir projects and for the last two decades we have maintained a presence on large power generation sites throughout the southeast for retail commercial and industrial projects we operate as a turnkey site contractor providing complete site development brad cole construction has the experience and resources to get the job done right we provide strength you can build on ,Mid-Senior level,construction,"['Construction', 'Civil Engineering', 'Oil & Energy']",Full-time,"['Management', 'Manufacturing']",https://www.linkedin.com/jobs/view/1901743781/?eBP=NotAvailableFromVoyagerAPI&refId=0b792fdf-39b2-4e50-aff8-d64350ae82ca&trk=flagship3_search_srp_jobs
233,5eec6286f785fd1e0f04a50d,00:22.3,303,Construction Laborer,The Dwyer Group,"Hamilton, OH, US",Posted 1 day ago,25,regionally based foundation repair contractor looking for construction laborers no experience required must have good work ethic and a positive attitude  we offer year around and steady work if you’re tired of your job and are looking for a career please contact us  12 and up paid vacation health insurance dental and matching 401k we also need the following experienced professionals concrete pump operators equipment operators concrete finishers rough carpenters the dwyer company inc has several locations across the country that offer you commercial and residential foundation repair dwyer has the helical piles and other products you need to complete your repair projects we offer above average pay and benefits and on the job training ,Entry level,construction,"['Construction', 'Building Materials', 'Transportation/Trucking/Railroad']",Full-time,"['Management', 'Manufacturing']",https://www.linkedin.com/jobs/view/1910629932/?eBP=NotAvailableFromVoyagerAPI&refId=0b792fdf-39b2-4e50-aff8-d64350ae82ca&trk=flagship3_search_srp_jobs
234,5eec6294f785fd1e0f04a50f,00:36.4,305,Field - Construction Superintendent,The Korte Company,"Los Angeles, CA, US",Posted 2 days ago,25,the korte company is seeking an experienced construction superintendent to join our team in kings bay ga to maintain safety quality schedule and budget for the project this position is a great opportunity for an individual to join a strong successful and highly respected team  essential functions partner with project manager to budget manage and forecast subcontractor labor equipment materials small tools consumables and general conditions read and interpret specifications and plans to determine requirements and planning procedures supervise order and coordinate activities of labor subcontractors and deliveries maintain quality control by frequent and regular inspection of work in progress complete all reports and records in an accurate and timely manner ensure adherence to company safety and insurance policies protocols and osha compliance analyze subcontractor and production problems conduct and participate in safety and subcontractor progress meetings traveling relocation will be required minimum qualifications the characteristics listed below are representative of those sought to perform this job successfully working knowledge of field construction including systems practices general engineering principals and construction techniques materials methods and sequencing strong work ethic with a passion to fulfill commitments remarkable enthusiasm sincere obligation to client satisfaction strong analytical problem solving organizational multi tasking communication and conflict management skills computer knowledge in sending emails daily reports construction look ahead schedules and ipad use 30 hour osha certification training is required education  experience 10 years of experience in commercial construction with projects ranging 1m  75m 5 years of management experience in the construction trades or a combination of equivalent training and experience design build experience is a plus physical demands the physical demands described here are representative of those that must met by an employee to successfully perform the essential functions of this job reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions regular use of hands to finger handle or feel reach with hands and arms stand walk climb or balance stoop kneel crouch or crawl talk or hear with others on jobsite and via phone computer communications frequently lift and or move up to 50 pounds work environment the worksite environment is constantly changing and may include the superintendent will be at the worksite at all times whenever work or testing is being performed wet and or humid conditions moving mechanical parts high precarious places risk of electrical shock outside weather conditions such as extreme heat and extreme cold moderate to loud noise levels about the korte company the korte company was founded in 1958 on the belief that professionalism quality and value added services are fundamental to a successful company more than fifty years later that philosophy has earned korte the reputation for delivering high quality responsive services to our clients nationwide korte pursues large construction projects from offices in st louis mo highland il norman ok and las vegas nv  this position is eligible for our competitive benefits package including medical dental vision life 401 k and company paid holidays only fully qualified candidates should apply no phone calls direct mailings or drop in inquiries allowed the korte company is an equal opportunity employer affirmative action m f vet disability  job posted by applicantpro,Mid-Senior level,construction,"['Construction', 'Civil Engineering', 'Insurance']",Full-time,"['Management', 'Manufacturing']",https://www.linkedin.com/jobs/view/1911031416/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=0b792fdf-39b2-4e50-aff8-d64350ae82ca&trk=flagship3_search_srp_jobs
