num,_id,scrape_time,job_id,job_title,employer_name,employer_location,posted_time,num_of_applicants,job_description,experience_level,industry,LinkedIn industry,employment_type,job_functions,url_link
386,5eed86b6f785fd1e0f04cb06,47:02.5,531,Information Technology Specialist,U.S. Department of Homeland Security,"Salt Lake City, UT, US",Posted 1 day ago,25,overview open  closing dates opening and closing dates05 08 2020 to 05 07 2021 service competitive pay scale  grade gs 13 salary 91 231 to 144 676 per year appointment type term term appointment nte june 30 2022 unless extended by authority this position is being announced to recruit csrs and fers annuitants on a limited basis with a waiver of salary offset if a dual compensation waiver is requested  work schedule multiple schedules full time part time intermittent duties summaryjoining the secret service office of the chief information officer will allow you to plan develop and implement information technology systems security practices supporting the protective and investigative missions of the secret service  this position starts at 91 231 gs 13 step 1  with potential to 144 676 gs 13 step 10  for more information on the secret service click here responsibilitiesthis vacancy will remain open continuous for one 1 year the first cut off date will be may 31 2020 and subsequent cut off dates will be every 30 days until the closing date of the announcement all qualified applications received by the cut off dates will be forwarded to the selecting official for review and will receive first consideration for this vacancy a selection may be made at anytime during the opening of the announcement the selectee will serve as an information technology specialist in the office of the chief information officer  typical work assignments includeinstalls operates and maintains secret service data networked equipment components operating systems and applications software such as personal computers printers scanners local area networks servers tape back up systems wide area networks routers switches hubs leased circuits firewalls intrusion detection systems network management systems and wide variety of other types of networking equipment develops network backup and recovery procedures analyzes and defines network requirements defines and maintains network architecture and infrastructure configuring and optimizing network servers hubs routers and switchesdesigns recommends procures and installs enhancements to the data networking and enterprise server architecturedevelops formal operating methods and procedures to facilitate proper functioning of the network at both the user and network levelacquires configures and maintains local area network servers for offices throughout the secret service travel requiredoccasional travel occasional travel required domestically supervisory status no promotion potential 13 requirements conditions of employmentu s citizenship is required conditions of employment if selected for this position you will be required toobtain and maintain a top secret tier 5 clearance for more information visit opm mythbuster page submit to a drug test prior to your appointment and random drug testing while you occupy the position may require successful completion of a polygraph examinationcertify you have registered with the selective service system if you are a male applicant born after december 31 1959 or certify you are exempt from having to do so under selective service lawnote the person selected for this position may be subject to a one year probationary period positions may be eligible to receive administratively uncontrollable overtime auo added to base pay at a rate between 10 25 based on management approval qualificationsgs 13 you qualify for the gs 13 level starting salary 91 231 if you possess one year of specialized experience at the gs 12 level performing duties such as installing modifying troubleshooting and maintaining the more complex aspects of a worldwide computer systems network and ensuring the proper operation of hardware attached to the network and office of personnel management opm individual occupational requirements ior is defined asattention to detail identifies addresses and devises solutions to technical issues impacting it operations systems and technologies and financial issues impacting budget projections and allocations for personnel and equipment customer service works with clients and customers that is individuals who use or receive the services or products that your work unit produces including the general public individuals who work in the agency other agencies or organizations outside the government to assess their needs provide information or assistance resolve their problems or satisfy their expectations knows about available products and services is committed to providing quality products and services oral communication expresses information for example ideas or facts to individuals or groups effectively taking into account the audience and nature of the information for example technical sensitive controversial  makes clear and convincing oral presentations listens to others attends to nonverbal cues and responds appropriately problem solving identifies problems determines accuracy and relevance of information uses sound judgment to generate and evaluate alternatives and to make recommendations time in grade retired federal employees must have served 52 weeks at the next lower grade or equivalent grade band in the federal service national service experience i e  volunteer experience experience refers to paid and unpaid experience including volunteer work done through national service programs e g  peace corps americorps and other organizations e g  professional philanthropic religious spiritual community student social  volunteer work helps build critical competencies knowledge and skills and can provide valuable training and experience that translates directly to paid employment you will receive credit for all qualifying experience including volunteer experience qualifications must be met the qualification requirements listed above must be met by the closing date of this announcement the office of personnel management opm must authorize employment offers made to current or former political appointees if you are currently or have been within the last 5 years a political schedule a schedule c non career ses or presidential appointee employee in the executive branch you must disclose this information to the human resources office work schedule full time part time intermittent will be determined by management educationadditional informationbuilding on a tradition of excellence and meeting the challenges of the future the secret service is a premier law enforcement organization with two critical national security missions protect our nations leaders and to conduct criminal investigations our team members continue a tradition of excellence  whether investigating financial crime or protecting national and visiting foreign leaders in the secret service we serve the country with duty loyalty justice integrity and courage in the secret service weprotect the president the vice president and other leaders investigate threats against them and safeguard their residences and other facilitiesplan and implement security designs for national special security eventsinvestigate financial crimes including fraud identity theft and computer based attacks on banking or telecommunications infrastructureany offers of employment made pursuant to this announcement will be consistent with all applicable authorities including presidential memoranda executive orders interpretive u s office of management and budget omb and u s office of personnel management opm guidance and office of management and budget plans and policies concerning hiring these authorities are subject to change this position is being announced to recruit csrs and fers annuitants on a limited basis with a waiver of salary offset if a dual compensation waiver is requested under certain specified circumstances not to exceed june 30 2022 unless extended by appropriate authority  annuitants serve at the will of the appointing official per 5 u s c 3323 applying to this announcement certifies that you give permission for dhs to share your application with others in dhs for similar positions e verify statement dhs uses e verify an internet based system to confirm the eligibility of all newly hired employees to work in the united states click here to learn more about e verify including your rights and responsibilities mandatory suitability statementif you receive a conditional offer of employment for this position you will be required to complete an optional form 306 declaration for federal employment and to sign and certify the accuracy of all information in your application prior to entry on duty false statements on any part of the application may result in withdrawal of offer of employment dismissal after beginning work fine or imprisonment this position will require a credit check after initial job qualifications have been determined relocation expenses will not be authorized the department of homeland security encourages persons with disabilities to apply to include persons with intellectual severe physical or psychiatric disabilities as defined by 5 cfr 213 3102 u  and or disabled veterans with a compensable service connected disability of 30 percent or more as defined by 5 cfr 315 707 veterans peace corps vista volunteers and persons with disabilities possess a wealth of unique talents experiences and competencies that can be invaluable to the dhs mission if you are a member of one of these groups you may not have to compete with the public for federal jobs to determine your eligibility for non competitive appointment and to understand the required documentation click on the links above or contact the servicing human resources office listed at the bottom of this announcement view common definitions of terms found in this announcement how you will be evaluatedyou will be evaluated for this job based on how well you meet the qualifications above your application will be rated on the extent and quality of your experience education and training relevant to the duties of the position upon review your resume and or supporting documents need to reflect one year of specialized experience requirement in order to be considered if one year of specialized experience equivalent to the next lower grade level cannot be identified in your resume you will be considered not qualified  the competencies or knowledge skills and abilities needed to perform this job area comprehensive knowledge of network architecture it concepts principles practices procedures policies and operational requirements sufficient to plan design develop manage and enhance highly efficient network systems that respond to the secret service business requirements and telecommunications network skill in applying advanced it principles concepts methods standards and practices sufficient to provide expert technical advice guidance and recommendations to management and other technical specialists on critical it issues ability to understand evaluate and translate the needs of the end users into requirementsinteragency career transition assistance program ictap eligibles if you have never worked for the federal government you are not ictap eligible view information about ictap eligibility on opms career transition resources website to be considered well qualified under ictap you must be placed in the well qualified category for this position as described above in addition you must submit the supporting documents listed under the required documents section of this announcement interviews may be required for this position  failure to complete the interview may result in removal from further consideration to preview questions please click here background checks and security clearancesecurity clearance top secret drug test required yes this job is open to the public u s citizens nationals or those who owe allegiance to the u s clarification from the agency applicants who are eligible for re employment as a federal annuitantinteragency career transition assistance program ictap eligibles in the commuting area,Associate,security and investigations,"['Information Technology & Services', 'Government Administration', 'Financial Services']",Full-time,['Information Technology'],https://www.linkedin.com/jobs/view/1913397123/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=COMPANY_RECRUIT&refId=71871c11-7ad7-4a09-a929-bf8fbbd0955f&trk=flagship3_search_srp_jobs
387,5eed86bcf785fd1e0f04cb07,47:09.0,532,Corporate Security Compliance and Fraud Investigator,HiredAllied.com,"Santa Clara, CA, US",Posted 2 weeks ago,25,job idjr0131884 job categorysecurity safety primary locationsanta clara ca us other locations job typeexperienced hire  corporate securitys compliance and fraud investigator focuses on in depth corporate security investigations including but not limited to internal investigations into allegations of employee misconduct code of conduct violations misuse of company assets thefts suspected credit card and or expense frauds abuses inappropriate internet usage copyright violations and a variety of external issues such as marketing program supplier distributor construction or procurement related frauds and or abuses  all investigations will be conducted in accordance with company processes and in accordance with intels investigators code of conduct investigative processes often require partnering with various personnel including but not limited to other corporate security personnel human resources inside and outside council technical forensic investigators and law enforcement agencies  investigator may be required to assess and implement investigative programs make recommendations to corporate security management relating to security effectiveness efficiency and continuous improvements may also be required to supervise covert operations on and off site and or provide oversight of third parties that may be contracted to support investigations on intels behalf in doing so investigator will ensure that these investigations are conducted in accordance with intels investigative standards  investigations will be concisely documented to support a clear understanding of the issue and supporting facts so that management or other stakeholders can formulate necessary decisions supporting evidence will be collected and preserved in a manner to ensure its integrity and usefulness in future actions if needed investigator will develop and maintain contact with law enforcement agencies at the local state and federal levels provide witness statements and or evidence to external law enforcement agencies or courts as part of the investigative process     you must possess the below minimum qualifications to be initially considered for this position preferred qualifications are in addition to the minimum requirements and are considered a plus factor in identifying top candidates      as the worlds largest chip manufacturer intel strives to make every facet of semiconductor manufacturing state of the art  from semiconductor process development and manufacturing through yield improvement to packaging final test and optimization and world class supply chain and facilities support employees in the technology and manufacturing group are part of a worldwide network of design development manufacturing and assembly test facilities all focused on utilizing the power of moore’s law to bring smart connected devices to every person on earth  all qualified applicants will receive consideration for employment without regard to race color religion religious creed sex national origin ancestry age physical or mental disability medical condition genetic information military and veteran status marital status pregnancy gender gender expression gender identity sexual orientation or any other characteristic protected by local law regulation or ordinance   usexperienced hirejr0131884santa clara,Associate,security and investigations,"['Information Technology & Services', 'Computer Software', 'Financial Services']",,[''],https://www.linkedin.com/jobs/view/1889548994/?eBP=NotAvailableFromVoyagerAPI&refId=71871c11-7ad7-4a09-a929-bf8fbbd0955f&trk=flagship3_search_srp_jobs
388,5eed86c3f785fd1e0f04cb08,47:15.5,533,Security Officer,"U.S. Security Associates, Inc.","Costa Mesa, CA, US",Posted 1 week ago,25,security officer south coast plaza full time 12pm to 9pm 15 50 hr costa mesa allied universal is seeking the position of professional security officer our security officers embrace our companys core values be sure to visit jobs aus comfor all of our security jobs and to learn more about our company  as a professional security officer for allied universal you will be responsible for the security and safety of our clients property and personnel as the allied universal security officer you will know all site specific policies and procedures and implement emergency response activities as appropriate while providing superior customer service   be at least 18 years of age with high school diploma or equivalent possess effective written and oral communication and interpersonal skills with ability to deal with all levels of personnel and the general public in a professional and effective manner valid guard card license as required in the state for which you are applying as a condition of employment employee must successfully complete a background investigation and a drug screen in accordance with all federal state and local laws display exceptional customer service and communication skills have intermediate computer skills to operate innovative wireless technology at client specific sites ability to handle crisis situations at the client site calmly and efficiently  work in various environments such as cold weather rain snow or heat occasionally lift or carry up to 40 pounds climb stairs ramps or ladders occasionally during shift stand or walk on various surfaces for long periods of time allied universal provides unparalleled service systems and solutions to the people and business of our communities and is north americas leading security services provider with over 200 000 employees allied universal delivers high quality tailored solutions which allows clients to focus on their core business for more information  we proudly support the veteran jobs mission a group of over 200 companies that have committed to collectively hiring a total of one million military veterans eoe minorities females vet disability allied universal services is an equal opportunity employer committed to hiring a diverse workforce ,Entry level,security and investigations,"['Construction', 'Staffing & Recruiting', 'Hospital & Health Care']",Full-time,"['', '', '']",https://www.linkedin.com/jobs/view/1895888887/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=71871c11-7ad7-4a09-a929-bf8fbbd0955f&trk=flagship3_search_srp_jobs
389,5eed86d1f785fd1e0f04cb0a,47:29.4,535,Security Officer,Dignity Health,"San Bernardino, CA, US",Posted 1 month ago,25,overview founded as a faith based hospital in 1931 by the sisters of charity of the incarnate word dignity health  st bernardine medical center is a 342 bed acute care nonprofit hospital located in san bernardino california the hospital offers a full complement of services including the inland empire heart and vascular institute an award winning orthopedics program surgical weight loss and is an official neurovascular stroke center as designated by icema the hospital shares a legacy of humankindness with dignity health one of the nations five largest health care systems visit for more information   the security officer is expected to provide a reasonably safe and secure environment for all who enter dignity health properties and to assure the physical security of buildings and grounds it is expected that the security officer will demonstrate behavior consistent with dignity health core value and humankindness the security officer shall support dignity healths strategic plan and the goals and direction of the quality improvement process improvement activities responsibilities include  hellosecurityofficer security officer guard safety protection guard card iahss law enforcement military service police  public safety   equal opportunity dignity health is an equal opportunity affirmative action employer committed to a diverse and inclusive workforce all qualified applicants will be considered for employment without regard to race color religion sex sexual orientation gender identity national origin age disability marital status parental status ancestry veteran status genetic information or any other characteristic protected by law for more information about your eeo rights as an applicant please dignity health will not discharge or in any other manner discriminate against employees or applicants because they have inquired about discussed or disclosed their own pay or the pay of another employee or applicant however employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information unless the disclosure is a in response to a formal complaint or charge  b in furtherance of an investigation proceeding hearing or action including an investigation conducted by the employer or c consistent with the contractors legal duty to furnish information 41 cfr 60 1 35 c  external hires must pass a post offer pre employment background check drug screen qualified applicants with an arrest and or conviction will be considered for employment in a manner consistent with federal and state laws as well as applicable local ordinances ban the box laws including but not limited to the san francisco and los angeles fair chance ordinances if you need a reasonable accommodation for any part of the employment process please contact us by telephone at and let us know the nature of your request we will only respond to messages left that involve a request for a reasonable accommodation in the application process we will accommodate the needs of any qualified candidate who requests a reasonable accommodation under the americans with disabilities act ada  dignity health participates in e verify ,Entry level,security and investigations,"['Non-profit Organization Management', 'Health, Wellness & Fitness', 'Hospital & Health Care']",,"['', '', '']",https://www.linkedin.com/jobs/view/1881108707/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=COMPANY_RECRUIT&refId=71871c11-7ad7-4a09-a929-bf8fbbd0955f&trk=flagship3_search_srp_jobs
390,5eed86d8f785fd1e0f04cb0b,47:36.1,536,Investigations and Inquiries Specialist,United States Department of Defense,"Cannon Air Force Base, NM, US",Posted 1 month ago,25,duties help duties summary additional information this announcement may be used to fill one or more vacancies  duties and responsibilities vary and may increase according to grade level  this public notice may be used to fill target grades i e gs 05 and gs 07  learn more about this agency  travel required occasional travel  you may be expected to travel for this position  supervisory status no promotion potential 7 1801 general inspection investigation enforcement and compliance series help  conditions of employment  basic qualifications  i have at least one year of specialized experience equivalent to the gs 04 level in federal service which equipped me with the particular knowledge skills and abilities ksas to successfully perform the duties of the position and that is typically in or related to the position being filled   specialized experience i have at least one year of specialized experience equivalent to the gs 05 level in federal service which equipped me with the particular knowledge skills and abilities ksas to successfully perform the duties of the position and that is typically in or related to the position being filled  to view qualifying educational requirements and or combination of education and specialized experience click on the following link https www opm gov policy data oversight classification qualifications general schedule qualification standards 1800 general inspection investigation enforcement and compliance series 1801  knowledge skills and abilities ksas  your qualifications will be evaluated on the basis of your level of knowledge skills abilities and or competencies in the following areas part time or unpaid experience credit will be given for appropriate unpaid and or part time work you must clearly identify the duties and responsibilities in each position held and the total number of hours per week  volunteer work experience refers to paid and unpaid experience including volunteer work done through national service programs i e  peace corps americorps and other organizations e g  professional philanthropic religious spiritual community student and social  volunteer work helps build critical competencies knowledge and skills that can provide valuable training and experience that translates directly to paid employment you will receive credit for all qualifying experience including volunteer experience  education if using education to qualify you must provide transcripts to support your educational claims education must be accredited by an accrediting institution recognized by the u s department of education  foreign education education completed in foreign colleges or universities may be used to meet the requirements you must show proof the education credentials have been deemed to be at least equivalent to that gained in conventional u s education program it is your responsibility to provide such evidence when applying  sdl2019 258,Entry level,security and investigations,"['Construction', 'Government Administration', 'Hospital & Health Care']",,[''],https://www.linkedin.com/jobs/view/1870634427/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=COMPANY_RECRUIT&refId=71871c11-7ad7-4a09-a929-bf8fbbd0955f&trk=flagship3_search_srp_jobs
391,5eed86def785fd1e0f04cb0c,47:42.6,537,Security Officer $17hr Immediate Start!,Whelan Security,"Van Nuys, CA, US",Posted 2 weeks ago,25,job description gardaworld is hiring be a part of the essential services keeping everything together during these times job title security officer location van nuys ca environment commercial bank  atm pay rate 17 00 secure assigned post and carry out instructions as documented in site post orders full time 930am  430pm monday  friday  saturday 930am  130pm   gardaworld is the world’s largest privately owned security services company we protect our clients’ staff and assets wherever they are in the world we offer different schedules diverse work assignments spanning multiple industries and career advancement opportunities we encourage diversity and are proud to be an equal opportunity employer gardaworld security services is looking for security officers to fulfill different assignments for our clients     whelan security of california inc ca private patrol number 16344,Entry level,security and investigations,"['Construction', 'Staffing & Recruiting', 'Security & Investigations']",Full-time,"['', '', '']",https://www.linkedin.com/jobs/view/1893238336/?eBP=NotAvailableFromVoyagerAPI&refId=71871c11-7ad7-4a09-a929-bf8fbbd0955f&trk=flagship3_search_srp_jobs
392,5eed86e5f785fd1e0f04cb0d,47:49.1,538,Security Officer,CommonSpirit Health,"San Bernardino, CA, US",Posted 3 months ago,25,overview founded as a faith based hospital in 1931 by the sisters of charity of the incarnate word dignity health  st bernardine medical center is a 342 bed acute care nonprofit hospital located in san bernardino california the hospital offers a full complement of services including the inland empire heart and vascular institute an award winning orthopedics program surgical weight loss and is an official neurovascular stroke center as designated by icema the hospital shares a legacy of humankindness with dignity health one of the nations five largest health care systems visit for more information   responsibilities the security officer is expected to provide a reasonably safe and secure environment for all who enter dignity health properties and to assure the physical security of buildings and grounds it is expected that the security officer will demonstrate behavior consistent with dignity health core value and humankindness the security officer shall support dignity healths strategic plan and the goals and direction of the quality improvement process improvement activities  protecting staff patients and visitors by responding to calls for assistance in a timely and prudent manner such as violent or unruly patients visitors crimes committed or in progress opening doors and responding to emergency codes  patrol the facility and grounds by foot or vehicle monitor security alarms and dispatch officers promptly to location s where needed and report unsafe acts or conditions knowledge of emergency procedures equipment supplies reports hipaa breaches if witnessed investigate security breaches conduct follow up investigations and write incident reports log all activities in a daily log to accurately record events and 2 complete clear concise and legible reports in a timely manner use appropriate emergency and radio codes in dispatching security officers while knowing hospital campus to ensure that those dispatched are to right location  hellosecurityofficer security officer guard safety protection guard card iahss law enforcement military service police  public safety qualifications six 6 months experience as a security officer in a hospital or healthcare setting prior law enforcement or military service or one 1 year experience as a security officer high school diploma or equivalent or three 3 years experience as a security officer current drivers license issued by the state wherein the position is posted with satisfactory dmv report on file or the ability to obtain one within 30 days of hire 2 current state issued security officer license showing no disciplinary actions 3 workplace violence training annually must be able to speak english communicate clearly orally and in writing understand and use de escalation techniques completion of iahss basic training for healthcare security officer within 90 days and american heart association cpr bls certification within 90 days of hire  equal opportunity dignity health is an equal opportunity affirmative action employer committed to a diverse and inclusive workforce all qualified applicants will be considered for employment without regard to race color religion sex sexual orientation gender identity national origin age disability marital status parental status ancestry veteran status genetic information or any other characteristic protected by law for more information about your eeo rights as an applicant please dignity health will not discharge or in any other manner discriminate against employees or applicants because they have inquired about discussed or disclosed their own pay or the pay of another employee or applicant however employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information unless the disclosure is a in response to a formal complaint or charge  b in furtherance of an investigation proceeding hearing or action including an investigation conducted by the employer or c consistent with the contractors legal duty to furnish information 41 cfr 60 1 35 c  external hires must pass a post offer pre employment background check drug screen qualified applicants with an arrest and or conviction will be considered for employment in a manner consistent with federal and state laws as well as applicable local ordinances ban the box laws including but not limited to the san francisco and los angeles fair chance ordinances  if you need a reasonable accommodation for any part of the employment process please contact us by telephone at  415 438 5575 and let us know the nature of your request we will only respond to messages left that involve a request for a reasonable accommodation in the application process we will accommodate the needs of any qualified candidate who requests a reasonable accommodation under the americans with disabilities act ada  dignity health participates in e verify ,,security and investigations,"['Health, Wellness & Fitness', 'Hospital & Health Care', 'Medical Practice']",Full-time,"['', '', '']",https://www.linkedin.com/jobs/view/1825740107/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=COMPANY_RECRUIT&refId=71871c11-7ad7-4a09-a929-bf8fbbd0955f&trk=flagship3_search_srp_jobs
393,5eed86ebf785fd1e0f04cb0e,47:55.7,539,Information Technology Specialist,U.S. Department of Homeland Security,"McAllen, TX, US",Posted 1 day ago,25,overview open  closing dates opening and closing dates05 08 2020 to 05 07 2021 service competitive pay scale  grade gs 13 salary 91 231 to 144 676 per year appointment type term,Associate,security and investigations,"['Information Technology & Services', 'Government Administration', 'Financial Services']",,[''],https://www.linkedin.com/jobs/view/1913337816/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=COMPANY_RECRUIT&refId=71871c11-7ad7-4a09-a929-bf8fbbd0955f&trk=flagship3_search_srp_jobs
394,5eed86f2f785fd1e0f04cb0f,48:02.1,540,Staff Indstrial Security Analyst,HiredAllied.com,"Redondo Beach, CA, US",Posted 2 weeks ago,25,at northrop grumman we develop cutting edge technology that preserves freedom and advances human discovery our pioneering and inventive spirit has enabled us to be at the forefront of much technological advancement in our nations history  from the first flight across the atlantic ocean to stealth bombers to landing on the moon we continue to innovate with developments from launching the first commercial flight to space to discovering the early beginnings of the universe our employees are not only part of history theyre making history   security representative for launch system integration contractor security lsic  candidate must possess exceptional verbal and written skills in addition to coordinating team operations in a geographically distributed dynamic environment position will support a variety of programmatic activities addressing all security and program related requirements across the spectrum of security disciplines to include physical security information security personnel security operations security opsec and launch integration security     northrop grumman is committed to hiring and retaining a diverse workforce we are proud to be an equal opportunity affirmative action employer making decisions without regard to race color religion creed sex sexual orientation gender identity marital status national origin age veteran status disability or any other protected class for our complete eeo aa and pay transparency statement please visit www northropgrumman com eeo  u s citizenship is required for most positions ,Entry level,security and investigations,"['Information Technology & Services', 'Computer Software', 'Financial Services']",,[''],https://www.linkedin.com/jobs/view/1889648553/?eBP=NotAvailableFromVoyagerAPI&refId=71871c11-7ad7-4a09-a929-bf8fbbd0955f&trk=flagship3_search_srp_jobs
395,5eed86f8f785fd1e0f04cb10,48:08.5,541,Security Officer HOA Country Estates,"U.S. Security Associates, Inc.","Los Angeles, CA, US",Posted 4 days ago,25,allied universal is seeking the position of professional security officer our security officers embrace our companys core values be sure to visit jobs aus comfor all of our security jobs and to learn more about our company  as a professional security officer for allied universal you will be responsible for the security and safety of our clients property and personnel as the allied universal security officer you will know all site specific policies and procedures and implement emergency response activities as appropriate while providing superior customer service   be at least 18 years of age with high school diploma or equivalent possess effective written and oral communication and interpersonal skills with ability to deal with all levels of personnel and the general public in a professional and effective manner valid guard card license as required in the state for which you are applying as a condition of employment employee must successfully complete a background investigation and a drug screen in accordance with all federal state and local laws display exceptional customer service and communication skills have intermediate computer skills to operate innovative wireless technology at client specific sites ability to handle crisis situations at the client site calmly and efficiently  work in various environments such as cold weather rain snow or heat occasionally lift or carry up to 40 pounds climb stairs ramps or ladders occasionally during shift stand or walk on various surfaces for long periods of time allied universal provides unparalleled service systems and solutions to the people and business of our communities and is north americas leading security services provider with over 200 000 employees allied universal delivers high quality tailored solutions which allows clients to focus on their core business for more information  we proudly support the veteran jobs mission a group of over 200 companies that have committed to collectively hiring a total of one million military veterans eoe minorities females vet disability allied universal services is an equal opportunity employer committed to hiring a diverse workforce ,Entry level,security and investigations,"['Construction', 'Staffing & Recruiting', 'Hospital & Health Care']",Full-time,"['', '', '']",https://www.linkedin.com/jobs/view/1906863637/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=71871c11-7ad7-4a09-a929-bf8fbbd0955f&trk=flagship3_search_srp_jobs
396,5eed86fff785fd1e0f04cb11,48:15.0,542,Security Officer Access Control,Allied Universal,"Huntington Beach, CA, US",Posted Date,25,at allied universal® our security professionals assist clients and the public at large by providing essential jobs that keep our communities safe and secure during this time we need your help more than ever we have immediate employment opportunities allied universal also employs an interview process you can complete from the comfort of your home through our online application and video interviewing technology we are north america’s leading security services provider with over 200 000 phenomenal employees and invite you to apply to join the team  allied universal is seeking the position of  our security officers embrace our company’s core values be sure to visit for all of our security jobs and to learn more about our company  as a for allied universal you will be responsible for the security and safety of our client’s property and personnel as the allied universal security officer you will know all site specific policies and procedures and implement emergency response activities as appropriate while providing superior customer service    allied universal provides unparalleled service systems and solutions to the people and business of our communities and is north america’s leading security services provider with over 200 000 employees allied universal delivers high quality tailored solutions which allows clients to focus on their core business for more information www aus com  we proudly support the veteran jobs mission a group of over 200 companies that have committed to collectively hiring a total of one million military veterans allied universal services is an equal opportunity employer committed to hiring a diverse workforce  2020 422211,Entry level,security and investigations,"['Construction', 'Security & Investigations', 'Hospital & Health Care']",,"['', '', '']",https://www.linkedin.com/jobs/view/1912600058/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=71871c11-7ad7-4a09-a929-bf8fbbd0955f&trk=flagship3_search_srp_jobs
397,5eed8705f785fd1e0f04cb12,48:21.4,543,Security Officer,Dignity Health,"San Bernardino, CA, US",Posted 1 month ago,25,overview founded as a faith based hospital in 1931 by the sisters of charity of the incarnate word dignity health  st bernardine medical center is a 342 bed acute care nonprofit hospital located in san bernardino california the hospital offers a full complement of services including the inland empire heart and vascular institute an award winning orthopedics program surgical weight loss and is an official neurovascular stroke center as designated by icema the hospital shares a legacy of humankindness with dignity health one of the nations five largest health care systems visit for more information   the security officer is expected to provide a reasonably safe and secure environment for all who enter dignity health properties and to assure the physical security of buildings and grounds it is expected that the security officer will demonstrate behavior consistent with dignity health core value and humankindness the security officer shall support dignity healths strategic plan and the goals and direction of the quality improvement process improvement activities responsibilities include  hellosecurityofficer security officer guard safety protection guard card iahss law enforcement military service police  public safety   equal opportunity dignity health is an equal opportunity affirmative action employer committed to a diverse and inclusive workforce all qualified applicants will be considered for employment without regard to race color religion sex sexual orientation gender identity national origin age disability marital status parental status ancestry veteran status genetic information or any other characteristic protected by law for more information about your eeo rights as an applicant please dignity health will not discharge or in any other manner discriminate against employees or applicants because they have inquired about discussed or disclosed their own pay or the pay of another employee or applicant however employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information unless the disclosure is a in response to a formal complaint or charge  b in furtherance of an investigation proceeding hearing or action including an investigation conducted by the employer or c consistent with the contractors legal duty to furnish information 41 cfr 60 1 35 c  external hires must pass a post offer pre employment background check drug screen qualified applicants with an arrest and or conviction will be considered for employment in a manner consistent with federal and state laws as well as applicable local ordinances ban the box laws including but not limited to the san francisco and los angeles fair chance ordinances if you need a reasonable accommodation for any part of the employment process please contact us by telephone at and let us know the nature of your request we will only respond to messages left that involve a request for a reasonable accommodation in the application process we will accommodate the needs of any qualified candidate who requests a reasonable accommodation under the americans with disabilities act ada  dignity health participates in e verify ,Entry level,security and investigations,"['Non-profit Organization Management', 'Health, Wellness & Fitness', 'Hospital & Health Care']",,"['', '', '']",https://www.linkedin.com/jobs/view/1881106861/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=COMPANY_RECRUIT&refId=71871c11-7ad7-4a09-a929-bf8fbbd0955f&trk=flagship3_search_srp_jobs
