num,_id,scrape_time,job_id,job_title,employer_name,employer_location,posted_time,num_of_applicants,job_description,experience_level,industry,LinkedIn industry,employment_type,job_functions,url_link
401,5eecf9fef785fd1e0f04b247,46:38.5,545,Human Resources Manager,Aegis Worldwide,"Lafayette, Indiana Metropolitan Area",Posted 1 week ago,"Posted Date
Posted 1 week ago
Number of applicants
55 applicants",one of our clients at a brand new manufacturing facility in the lafayette in area is seeking an hr manager to join their team job summary this role will be focused on supporting all functions flowing through hr this includes recruiting performance and talent management training development onboarding compliance and more this person will support one facility with about 100 employees across all shifts and will ideally come from a manufacturing background  this position offers a candidate to make a true impact with a growing company and build the framework for the hr department job type direct hire monday friday 8am 5pm  pay 60 000 70 000  this hr manager will deal with the following functions recruiting benefits payroll policy changes termination employee relations training legal policy changes requirements 5 years of experience ability to wear multiple hats manufacturing background,Entry level,human resources,['Staffing & Recruiting'],Full-time,['Manufacturing'],https://www.linkedin.com/jobs/view/1901280874/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=fec4c0d2-77e6-4678-81bf-a8f568792c9e&trk=flagship3_search_srp_jobs
402,5eecfa0cf785fd1e0f04b249,46:52.6,547,Business Office/Human Resources,Providence Healthcare Management,"Euclid, OH, US",Posted 5 days ago,25,position summary the human resource director is responsible for the management of all new hire paperwork and scheduling of pre employment screens and pre employment tasks assures all employee files meet all federal and state guidelines for the collection of all payroll information and assuring it is communicated to home office for payroll processing as well as management of the nursing scheduling the administrative assistant is a key and visible ancillary staff member working directly with all employees       high school diploma or equivalent college degree preferred  previous human resource payroll or scheduling experience is preferred ,Entry level,human resources,"['Non-profit Organization Management', 'Health, Wellness & Fitness', 'Hospital & Health Care']",,"['', '']",https://www.linkedin.com/jobs/view/1906644520/?eBP=NotAvailableFromVoyagerAPI&refId=fec4c0d2-77e6-4678-81bf-a8f568792c9e&trk=flagship3_search_srp_jobs
403,5eecfa20f785fd1e0f04b24c,47:12.4,550,Human Resources Manager,MJ Boyd Consulting,New York City Metropolitan Area,Posted 1 week ago,200,*please attach a resume with all applications* our client is an international bank based in manhattan they are looking for a generalist to join the hr team  responsibilities experience in writing hr policies and procedures schedule perform and administer hr training to nyb employees as needed keep attendance logs,,human resources,"['', '', '']",,"['', '', '']",https://www.linkedin.com/jobs/view/1857296629/?eBP=JOB_SEARCH_ORGANIC&refId=fec4c0d2-77e6-4678-81bf-a8f568792c9e&trk=flagship3_search_srp_jobs
404,5eecfa29f785fd1e0f04b24d,47:21.5,551,Human Resources Manager,"Afni, Inc.","Bloomington, Illinois, United States",Posted 1 week ago,25,afni is looking for an hr manager who understands how best in class human capital drives organizational success the hr manager will utilize their knowledge of business and a competitive marketplace to influence key business decisions leverage and build relationships and execute on strategy if you have a proven track record of being a successful hr business partner we want to talk with you as a human resource manager youll partner with hr leadership to execute an integrated talent management approach that includes monitoring recruiting goals and the implementation and maintenance of a best in class pre boarding and on boarding experience   provide insights into the local recruiting market trends and maintaining professional relationships with local universities colleges and placement offices influence talent and leadership decisions by providing candid and unbiased counsel that fosters trust and creditability demonstrate business acumen and leadership courage work lock step with business partners and the hr team to develop implement and monitor a best in class employee experience that leverages data driven solutions develop and empower hr employee relations staff through training feedback and project participation  anticipate business needs and proactively work with human resources team to develop innovative hr solutions to help drive results through organizational design and development implement employee engagement and culture strategies ensure department strategy and goals are in alignment with organizational needs including end to end customer needs and market demands manage and resolve complex employee relations issues conduct and or lead team in conducting effective thorough and objective investigations maintain in depth knowledge of legal requirements related to the day to day management of employees conduct periodic audits of hr activities to ensure compliance with all federal state and local laws along with policy and procedure develop revise communicate and implement hr policies and procedures  what you will need bachelor degree in business or related human resources field phr preferred five to seven years of hr or call center experience preferred previous experience using microsoft office products is preferred actively solicits customer feedback to develop a solid ongoing relationship exhibits good listening skills communicates cross functionally to ensure all parties are informed as needed defines team roles and responsibilities based on objectives and measures pursues work with energy drive and perseverance integrates complex or conflicting information to arrive at clear and timely decisions effectively communicates team members strengths and development need to reinforce performance improvement seeks alternatives to the status quo leverages diverse resources ,Mid-Senior level,human resources,"['Insurance', 'Outsourcing/Offshoring', 'Telecommunications']",Full-time,"['Human Resources', 'Strategy/Planning', 'Management']",https://www.linkedin.com/jobs/view/1901419123/?eBP=CwEAAAFyzXQws6kDrFxza-jtPj1IhabeaMAn4as1T8eHYlhDAzsECUVFnd7mQktvjuJQKdR7UdoqIjXtUlAixIHhFAqXXhSFPUafP9fvypQe_P3vUdFWxabNuEp4Mwnq5leb9_Ze8KdFtVX-0w3SoGslzUDf-7QjQif8ZC51jGfQ4wiMH8hQEMlSDqiTXfHl57cqXF09uoWMOTEC3DK_Aa_0GiUKLf_PlDkFbbZexd3MkpS9sR_Ecn4PM3s0M_4xcnnpnXptyychFCrh6Up5k1tcgjuxuvMYYJzvNJqMFLv3RLdXGoBliQpg3zF_jD0EmRpWFsKr9FJkkCKE_AW1vi3q6BU-48r7UCdpAoodrcIVOwXgFjkwCCOtKoN1cqmLrtU-mJRMfWWRxzuWDFhE&refId=f9098ca4-9fb6-4a6b-8189-f0043d6080d3&trk=flagship3_search_srp_jobs
405,5eecfa2ff785fd1e0f04b24e,47:27.9,552,Senior Human Resources Manager,Tides,"San Francisco, California",Posted 2 days ago,"Posted Date
Posted 2 days ago
Number of applicants
26 applicants",position summary tides is seeking an experienced sr hr manager who is passionate about accelerating the pace of social change the ideal candidate will be comfortable collaborating with cross functional teams to achieve the organization’s strategic goals and has the ability to thrive in an action orientated agile working environment  the sr hr manager is primarily responsible for overseeing the organization’s client facing hr service functions including general policy and procedures employee and management coaching employee relations performance management compensation benefits and compliance this position also mentors a team of hr managers who collectively support tides 150 fiscally sponsored social ventures as well as personally supports a caseload of social venture clients additionally this role will work closely with the director people and on cross functional teams in all areas of client service delivery ,,human resources,,,,https://www.linkedin.com/jobs/view/1884830365/?eBP=CwEAAAFyzXQws_k0AdloLgoECpQlx-wqn3QEGbbYw8LhMqQJc1qjc8mlN0eMmYujNHaw7RO8FFU181V-nc2RjezI_4_Ml0SyeF_X0Hki0DpRZobHgaEiW-NnyzO2zrOyiXL-KHczSVXmVkcqvCWiOmVj46z3tMoK1tkJhyRXtp64lvnE4P0B8AOMDAgCToWGP4pfpFm1D4NMIOjOaxocRRECPEZQK3gwdDdKnH2g5FQsKW7nLO159bhg2V012_8nRHK-6UIof_1n-lfNMw1nPtxh8gSQQIhLq46TPxFokOyNjhZe1CUvE0KnvmudrIHS9_AwlcFYIuIaTyxAVF79uQboZKGAH5q_aXTaoULJGWAysZRZhE_bsuWDjL6GlIxGIiYFm-oiZLOM6riVGQ&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=f9098ca4-9fb6-4a6b-8189-f0043d6080d3&trk=flagship3_search_srp_jobs
406,5eecfa3cf785fd1e0f04b250,47:40.8,554,Human Resources Manager,MJ Boyd Consulting,New York City Metropolitan Area,Posted 1 week ago,25,*please attach a resume with all applications* our client is an international bank based in manhattan they are looking for a generalist to join the hr team  responsibilities experience in writing hr policies and procedures schedule perform and administer hr training to nyb employees as needed keep attendance logs,,human resources,,,,https://www.linkedin.com/jobs/view/1857296629/?eBP=JOB_SEARCH_ORGANIC&refId=f9098ca4-9fb6-4a6b-8189-f0043d6080d3&trk=flagship3_search_srp_jobs
407,5eecfa43f785fd1e0f04b251,47:47.3,555,Human Resources Leader,Veritas Services & Engineering,"Secaucus, NJ, US",Posted 5 days ago,25,at veritas services and engineering vse  we believe in the power of people and we’ve built our business around the value of our team members vse delivers world class technology infrastructure solutions spanning public  hybrid cloud and on premise environments with unique engineering validation and global deployment capabilities built to support data centers worldwide vse helps customers streamline infrastructure for cost effective digital transformation at vse our team members are rewarded for their contributions and recognized for the determination ingenuity and precision with which they execute if you want to help power the future of business and technology infrastructure we have an opening for you   the human resource manager will lead and direct the routine functions of the human resources hr department this role will be responsible for building the foundational aspects of a new organizations human resources philosophy and execution    veritas services and engineering offers a highly competitive salary commensurate with work experience and or education an excellent benefits program that includes a 401 k plan health and dental insurance and paid time off we are an equal opportunity employer eoe and do not discriminate against otherwise qualified applicants on the basis of race color creed religion ancestry age gender marital status national origin disability or handicap or veteran status veritas services and engineering is a drug free workplace ,,human resources,,,,https://www.linkedin.com/jobs/view/1880996087/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=f9098ca4-9fb6-4a6b-8189-f0043d6080d3&trk=flagship3_search_srp_jobs
408,5eecfa49f785fd1e0f04b252,47:53.6,556,HUMAN RESOURCES GENERALIST - GROUP,Mohawk Industries,"Dalton, GA, US",Posted 4 days ago,25,requisition id 29030 human resources generalist  group we are always in search of difference makers to help us generate solutions and solve problems so that we can continue flooring the imagination of our customers while providing value to their lives were redefining flooring with products that not only minimize climate impact but also foster beauty and allow people to connect and thrive  if you would like to make a direct impact with a multi billion dollar fortune 500 global leader in flooring fashions while making the world a better place then we have an exciting opportunity for you mohawk industries is the world’s largest flooring company – and we are growing we are a fortune 500 company nyse mhk and our competitive advantages are huge   hr professional position that performs duties with latitude for independent judgment and decision making primary duties involve addressing a wide variety of human resources issues requiring considerable analytical skills to gather information assess potential risk recommends appropriate solutions or advice management accordingly possess and applies a broad knowledge of principles practices and procedures of human resources to the completion of difficult assignments scope may include regional responsibility     broad knowledge of the laws regulations policies procedures and practical application governing the functions of human resources bachelor’s degree in human resources or a related field and four years of job specific professional hr experience 6 years of progressively more responsible hr experience in four or more functional areas of hr experience must include a minimum of 4 years senior or professional hr experience certifications a plus  mohawk industries is a leading global flooring manufacturer that creates products to enhance residential and commercial spaces around the world mohawk’s vertically integrated manufacturing and distribution processes provide competitive advantages in the production of carpet rugs ceramic tile laminate wood stone and vinyl flooring our industry leading innovation has yielded products and technologies that differentiate our brands in the marketplace and satisfy all remodeling and new construction requirements our brands are among the most recognized in the industry and include american olean daltile durkan ivc karastan marazzi mohawk mohawk home pergo and quick step during the past decade mohawk has transformed its business from an american carpet manufacturer into the world’s largest flooring company with operations in australia brazil canada europe india malaysia mexico new zealand russia and the united states   dalton,,human resources,,,,https://www.linkedin.com/jobs/view/1907064251/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=f9098ca4-9fb6-4a6b-8189-f0043d6080d3&trk=flagship3_search_srp_jobs
409,5eecfa50f785fd1e0f04b253,48:00.1,557,Human Resources Director,White Glove,"Birmingham, Michigan",Posted Date,25,white glove is a fast growing marketing company that specializes in done for you educational seminars and social media management for service professionals across the u s and canada we offer a rewarding work environment with growth opportunities and an employee focused atmosphere as we continue to grow we’re in search of innovative passionate individuals who want to deliver a “white glove” service to our clients we are currently seeking a director of human resources to join our team,,human resources,,,,https://www.linkedin.com/jobs/view/1888198004/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=f9098ca4-9fb6-4a6b-8189-f0043d6080d3&trk=flagship3_search_srp_jobs
410,5eecfa5df785fd1e0f04b255,48:13.3,559,Human Resources Generalist,RadNet,"Mesa, AZ, US",Posted 1 week ago,"Posted Date
Posted 1 week ago
Number of applicants
38 applicants",radnet inc is the national leader in outpatient imaging backed by 30 years of experience we deliver high quality cost effective solutions using state of the art equipment at over 300 centers in seven states our nationwide centers provide a full range of ct mri ultrasound radiology nuclear medicine womens imaging interventional radiology breast cancer treatment and other services to patients  hr generalist opportunity available our hr department is making a difference and implementing changes that positively impact our culture and engage our workforce our fast paced high energy human resources department is adding another experienced service driven hr generalist this full time opportunity will be responsible for supporting our arizona region this role requires travel to our patient care centers in phoenix mesa gilbert tempe ahwatukee apache junction and maricopa remote work allowed every friday  in this role you will support guide coach and provide service excellence your contribution as the human resources generalist implements human resources programs by providing human resources services including employment processing compensation training and development records management employee relations and retention aa eeo compliance and labor relations leaves management fmla cfra dfeh ada  completing personnel transactions develops human resources solutions by collecting and analyzing information recommending courses of action improves manager and employee performance by identifying and clarifying problems evaluating potential solutions implementing selected solution coaching and counseling managers and employees completes special projects by clarifying project objective setting timetables and schedules conducting research developing and organizing information fulfilling transactions manages expectations by communicating project status and issues resolving concerns protects organizations value by keeping information confidential enhances department and organization reputation by accepting ownership for accomplishing new and different requests exploring opportunities to add value to job accomplishments performs additional duties as assigned promotes the organizations philosophy and values ensures quality in all areas and encourages teamwork by coaching and providing support in the department and throughout the organization  requirements the must haves must have at least three years of human resources experience must have strong experience with the fmla cfra ada feha demonstrate a high level of integrity confidentiality business ethics a strong depth of knowledge and a pro active approach to customer service in furtherance of corporate objectives must have planning organizational analytical problem solving leadership negotiation facilitation and presentation skills outstanding oral written communication and organizational skills microsoft office and computer skills required must be knowledgeable of all federal and state labor laws and human resource policies and practices must be curious detail oriented and able to work effectively both independently and with others  education  experience requirements must have at least 3 5 years of experience as a human resources generalist or like position bachelors degree and or professional certifications a plus not required  we offer career advancement opportunities  benefits including medical  dental  vision coverage paid time off paid holidays a pre tax matching 401k plan a pre tax flexible spending plan education reimbursement free life insurance hands on training inter company transfer opportunities and a host of other perks radnet is an equal opportunity employer committed to cultural diversity radnet will provide equal consideration for employment to all qualified applicants without regard to their race religion ancestry national origin sex sexual orientation age disability marital status domestic partner status or medical condition radnet is an e verify participant  keywords hr generalist jobs hr specialist jobs hr business partner jobs human resources generalist jobs human resources specialist jobs and human resources business partner jobs ,Associate,human resources,"['Health, Wellness & Fitness', 'Medical Practice', 'Hospital & Health Care']",Full-time,['Human Resources'],https://www.linkedin.com/jobs/view/1899203415/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=COMPANY_RECRUIT&refId=f9098ca4-9fb6-4a6b-8189-f0043d6080d3&trk=flagship3_search_srp_jobs
411,5eecfa63f785fd1e0f04b256,48:19.7,560,Human Resources Support Specialist,Staffing Now,"St Petersburg, Florida, United States",Posted 1 week ago,25,hr support assistant junior level  sni companies is representing a multi physician practice in pinellas county for a newly created role that will be responsible for hr support onboarding payroll support and general administrative tasks and go between two office locations  this person will be reporting to the practice manager as an assistant manager working with department heads onboarding new hires payroll support hr related duties like reviews and evaluations screening work with the different team leads ,,human resources,,,,https://www.linkedin.com/jobs/view/1902446165/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=f9098ca4-9fb6-4a6b-8189-f0043d6080d3&trk=flagship3_search_srp_jobs
412,5eecfa6af785fd1e0f04b257,48:26.1,561,Human Resources Manager,LAVORO,Greater Chicago Area,Posted 1 day ago,25,the ideal candidate will support the full scope of human resources responsibilities and partner with the organization on strategic initiatives they will maintain and enhance the organizations human resources by planning implementing and evaluating human resources policies programs and practices  responsibilities manage payroll and benefits for employees maintain responsibility for compliance with all federal state and local laws pertaining to hr matters identify legal requirements and government reporting regulations affecting hr functions,,human resources,,,,https://www.linkedin.com/jobs/view/1888115178/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=f9098ca4-9fb6-4a6b-8189-f0043d6080d3&trk=flagship3_search_srp_jobs
413,5eecfa76f785fd1e0f04b259,48:39.0,563,HR Generalist/Coordinator Human Resources,CHI,"Des Moines, IA, US",Posted 3 weeks ago,25,position type regular scheduled hours per 2 week pay period 80 primary location ia  des moines  mercy medical center general summary  provides human resource support services to management and employees with the purpose of maximizing the effectiveness of business and human resource processes that promote the organization’s strategic objectives      additional information,,human resources,,,,https://www.linkedin.com/jobs/view/1848886696/?eBP=CwEAAAFyzXQwtEnZRqDdvZyvUU2NG0RdpyC76ilK_d9AKjspZ43NsNUIPYg6z3smkZqL0zuiHK9ZgGnf2vzki0cGtqE42IF8n2QTaZhVAbi2-hpVmP7NUz4YXjdeurzIn80sanoKZ63DExOkZfO4wq3E5zij3eglri3oi6DoYOTb1RIDU9D8Sl-_Z_GqjCm1lxLVR6DVT2Ff7aLH62K-dFvAGskQfeqKukxEk5xXpMb-uWYwnkzidwhwhFJHyno1-gtJjlKnFykgnhFVfHJAdrj63BQDQNJklWf6xWhBrGcBHv325WKJoEGhJ-4yR1Wvz9LE1T_PutqWbEHnzLXh8JwosQxd9FNaVRcHZeedjinBetTd0eERcxwq8JeYs6DXy2ESs2adM_eUOwqzFpp7&recommendedFlavor=COMPANY_RECRUIT&refId=f9098ca4-9fb6-4a6b-8189-f0043d6080d3&trk=flagship3_search_srp_jobs
414,5eecfa7df785fd1e0f04b25a,48:45.5,564,Director of Human Resources,"Plymouth Industries, Inc.",Greater Minneapolis-St. Paul Area,Posted 3 days ago,"Posted Date
Posted 3 days ago
Number of applicants
66 applicants",director of human resources  general summary this position of director of human resources is responsible for overseeing guiding and monitoring the human resources function of plymouth industries in order to make certain that the company’s goals are furthered in a positive growth direction accountable for providing technical assistance in overall personnel administration in carrying out miscellaneous human resources responsibilities in supporting efforts to maintain a fair and favorable work environment for all plymouth industries employees ,,human resources,[''],,"['', '']",https://www.linkedin.com/jobs/view/1907254838/?eBP=CwEAAAFyzXQwtJ_3JFcNx9vryuEOyQjq1P5e23waAdX3iu_8MkxZ1ibm1HFt5lJiou0KKeJy_rLPJ-rkPO9zTsB6rRPH1VSMa3zKKJw6SsNIi8fctt7caSH7tdLcDWduxsBe8TWlCAXeJF5WRWOYF1kOS2vEx-GQFX28SLZ6cm19OaQ7BgJkFZJn7ZUCNU1WCkYZAYofU3-YMkn-NWUFkq34dgkqhhNm5qDipWAxt9IlLX3REbUDfbLYCF2Y7F7gl8Ek4Aj0V26zBQ69xF1BwRfgm2uvN0QegY75mJ8s0Uriilw1DcjMRFKGwiKXD9jjfJmZ0qQID76yrl-TBJP4WVrfHLNanI5Sk-mk-ZTk9ZzAoHbNfadtYbfgacUnGMuwJSiMlzeGbpzJzpV6OotR&refId=f9098ca4-9fb6-4a6b-8189-f0043d6080d3&trk=flagship3_search_srp_jobs
415,5eecfa83f785fd1e0f04b25b,48:51.8,565,Human Resources Coordinator,Dominion Senior Living,"Knoxville, Tennessee, United States",Posted 1 day ago,25,our hr team is focused on understanding what people need and knowing how to provide it if you’re a people person looking to pursue a career in the exciting world of hr this is the best place to dive in we’re in search of a qualified and resourceful hr coordinator to support our hr department in ensuring smooth and efficient business operations the hr coordinator will have both administrative and strategic responsibilities helping us to plan and administer important functions such as staffing training and development and compensation and benefits,,human resources,,,,https://www.linkedin.com/jobs/view/1909678242/?eBP=CwEAAAFyzXQwtFElNB7-RlztoLTz0YDQI7I34XGgpWZVBguWdhZABJtVvqek3VVES_zYPa2rW3RSpBm7T1VpeKWPBembDaLyZMxjymjG0c2K7_p4GVf1W4iXgTUdxoXMuNsL8HgAXnlZxeqhLkMQJagch9kB5pjZI90xEaF58cZ1w1x-4FrjqcSzGQ4J_5lCMZfiPR1xHLUbePShZEoWkET5IAwLkSLQA3zH_9NLEoyZ_HnDvWyFprmBZ4txKOgvSIaHcji6IyJhA_-jrgqTnwmWthshZQjNvhafuiKJRonRSnyCRPOO_jVwdoBChhNYgnBQ0OgAxEmGGNaRHe_NJrH5KZNaBAQ_uL0I6ksGu-cdc5d3QXYxC9ry_nng5UIfhZrg9IIqfHhfSfPD_gWk&refId=f9098ca4-9fb6-4a6b-8189-f0043d6080d3&trk=flagship3_search_srp_jobs
416,5eecfa8af785fd1e0f04b25c,48:58.9,566,Human Resources Generalist,Communications Wireless,"Bohemia, NY, US",Posted 1 week ago,"Posted Date
Posted 1 week ago
Number of applicants
33 applicants",we have an immediate need for a confident self motivated and dependable experienced human resources professional looking to fill a human resources generalist position this is a multi faceted position consisting of many duties we require a hands on individual who is energetic and diplomatic and able to interface professionally with all levels of our staff preferably someone with human resources experience in a manufacturing environment  knowledge skills competencies     bachelor’s degree or equivalent experience hr certification a plus a minimum of 7 years of hr experience must have adp experience bilingual a plus spanish english  ,Associate,human resources,"['Information Technology & Services', 'Computer Hardware', 'Computer Software']",,[''],https://www.linkedin.com/jobs/view/1901844455/?eBP=NotAvailableFromVoyagerAPI&refId=f9098ca4-9fb6-4a6b-8189-f0043d6080d3&trk=flagship3_search_srp_jobs
417,5eecfa91f785fd1e0f04b25d,49:05.4,567,Human Resource Generalist,"Systems Integration, Inc. (SII)","Albuquerque, NM, US",Posted Date,25,systems integration inc seeks an hr generalist to support a new call center operation in albuquerque nm the hr generalist will be responsible for working with the hr team in landover md to identify talent to staff the call center conduct phone screens and schedule interviews with the management team once the offer is extended the hr generalist will facilitate the security clearance process once cleared the hr generalist will be responsible for the full onboarding of all employees at the site under the guidance and direction from the site manager the project manager and the hr manager who is located at corporate the hr generalist will recruit for customer service agents supervisors and various other positions and backfill positions when vacancies occur they will ensure that policies and procedures are adhered to be knowledgeable in the area of employment law updating the employee handbook as laws change enroll employees in their health benefits assist the management team with coaching employees and executing disciplinary measures as required the hr generalist* performs complex clerical and administrative tasks including processing orders maintaining computer based records completing forms preparing reports using ms word and ms excel and responding in person or by phone to customer and client requests and inquiries * must be able to work within an applicant tracking system identifying qualified applicants archiving applications of non qualified applicants conduct applicant pre screens and scheduling interviews with decision makers * will be responsible for maintaining hr files processing i 9s using e verify and submitting enrollment documents for healthcare and 401 k enrollments as well as being responsible for open enrollment and assisting the accounting department as needed to get employees to make corrections to time sheets etc qualifications* requires typing skills sufficient to meet production and quality standards using a computer keyboard * requires language skills sufficient to interact effectively with both internal and external clients and customers * require subject matter knowledge and the ability to multi task* will manage any disability and fmla claims under the guidance of the hr manager * will be responsible for the affirmative action plan at the site location * 2 years experience recruiting a large volume of call center agents by attending job fairs reaching out to colleges and universities and outplacement contacts for call centers that are ending operations in the area * must be able to obtain a public trust security clearance that requires us citizenship and other requirements in relation to ones criminal background and credit history ,Associate,human resources,['Human Resources'],Full-time,[''],https://www.linkedin.com/jobs/view/1912529002/?eBP=NotAvailableFromVoyagerAPI&refId=f9098ca4-9fb6-4a6b-8189-f0043d6080d3&trk=flagship3_search_srp_jobs
418,5eecfaa4f785fd1e0f04b260,49:24.6,570,HR Specialist,GT's Living Foods,"Vernon, CA, US",Posted 1 day ago,25,company  culture at gt’s living foods llc we’ve stayed true to the authentic brewing process for over 20 years our 1 selling kombucha is raw organic naturally effervescent and handcrafted in small batches  always cultured never compromised we’re proud to remain a family owned  operated company as our gt’s family continues to grow we are deeply humbled and sincerely grateful for every moment of this journey with you    the hr specialist will play a vital role in supporting both the employee relations and learning  development functions within the human resources department         at gt’s living foods llc we’ve stayed true to the authentic brewing process for over 20 years our 1 selling kombucha is raw organic naturally effervescent and handcrafted in small batches  always cultured never compromised we’re proud to remain a family owned  operated company as our gt’s family continues to grow we are deeply humbled and sincerely grateful for every moment of this journey with you ,Entry level,human resources,"['Food & Beverages', 'Food Production', 'Consumer Goods']",Full-time,[''],https://www.linkedin.com/jobs/view/1912393232/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=COMPANY_RECRUIT&refId=f9098ca4-9fb6-4a6b-8189-f0043d6080d3&trk=flagship3_search_srp_jobs
419,5eecfaabf785fd1e0f04b261,49:31.0,571,Human Resources Receptionist,Tropicana Entertainment Inc.,"St. Louis, MO, US",Posted 2 days ago,25,position summary the human resources coordinator is responsible for supporting all human resources functional areas by performing a wide variety of administrative and clerical duties this includes handling high volume phone calls greeting internal and external guest handling initial inquires and trouble shooting general hr topics for current team members and guests driving team member engagement and communication assisting with on boarding and new hire orientation responsible for accurate human resources data entry and other needed support while handling all information in a confidential and professional manner   the following statements are intended as general illustrations of the work in this job class and are not all inclusive for specific positions  communicates effectively verbally and in writing acknowledge and greet all team members and visitors who enter the hr office in a courteous and professional manner create communications via email memos answers and directs all inquiries received via the hr main telephone line and walk up counter providing first level investigative research and front line response to internal and external guests related to payroll benefits employment policies and procedures and all other hr programs provides general administration and clerical support process new hire paper work and assist with on boarding assist with talent sourcing assist in facilitating new hire orientation perform other duties as assigned by management   must be able to obtain and maintain valid missouri gaming license  effective computer skills including knowledge of adp program strongly preferred i e time saver ev5 and recruitment manager  excellent oral and written communication and interpersonal skills  proficient in microsoft office products particularly word excel powerpoint adobe creative suite and publisher  ability to work independently must be extremely organized and able to effectively handle multiple task and assignments simultaneously demonstrated record of previous office experience with a similar degree of comparable complexity these skills and abilities are typically acquired through an associates degree in business management or related field and at least 1 year related experience or an equivalent combination of training educations and experience which demonstrates the ability to perform the duties of the position  equal opportunity employer minorities women protected veterans disabled,Entry level,human resources,"['Restaurants', 'Food & Beverages', 'Hospitality']",Full-time,[''],https://www.linkedin.com/jobs/view/1909529055/?eBP=NotAvailableFromVoyagerAPI&refId=f9098ca4-9fb6-4a6b-8189-f0043d6080d3&trk=flagship3_search_srp_jobs
420,5eecfab8f785fd1e0f04b263,49:44.6,573,Human Resources Generalist,Hedy Holmes Staffing Services,California,Posted 1 week ago,25,experienced candidates interested in a well respected property management company should apply  send me your resume if interested michellehedyholmesstaffing com,,human resources,,,,https://www.linkedin.com/jobs/view/1863383009/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=f9098ca4-9fb6-4a6b-8189-f0043d6080d3&trk=flagship3_search_srp_jobs
421,5eecfadbf785fd1e0f04b265,50:19.2,576,Human Resources Manager,Lovelace Health System,"Roswell, New Mexico, United States",Posted 3 weeks ago,"Posted Date
Posted 3 weeks ago
Number of applicants
45 applicants",we are looking for a hr manager to join our human resources team in roswell nm this full time job is located at lovelace regional hospital provides 24 7 emergency services intensive care inpatient and outpatient rehabilitation surgical services and birthing services forroswell and the surrounding community lovelace’s presence in roswell alsoincludes a primary and specialty care clinic to allow us to better serve the residentsof southeast new mexico ,,human resources,,,,https://www.linkedin.com/jobs/view/1884295964/?eBP=CwEAAAFyzXRh6SdRkxrzxgCFeIsmOV3bzewLE2zOdPLjlTo3oeUXvxz1FXwENT3w3cYwluyuUh1R8vwTPJWO-MdEV_HxuCLaEZQPAZuyxweNjDOT2jAPa9TEDB5CdRDcIWucnP7uS7IbmUr_ouTR2mAeqABddS2J4PN93uZg65th6AfImmuxmv8im0G69t1CfB39l6zasB1L0IznSV4XB8g7GOREEf5WteP5HqZ2yi40ICFJG0d94gAx34D5zNhOF9Xv_cauvseZoIOfPYuwS6wcnEfhPANFoWUqwD99GVWndLKO7_DUPKNYpbDyHuA94kAlXihYw63L-rbo58TrntvIMDC0kaFsD1_LIC0GC1R6RrJWIZdMgXIQm0MvqWbtMSo3D4d2QSaVFgH4nQ&recommendedFlavor=COMPANY_RECRUIT&refId=77bf7baf-4d0f-41bf-b24c-ddd2a842902f&trk=flagship3_search_srp_jobs
