num,_id,scrape_time,job_id,job_title,employer_name,employer_location,posted_time,num_of_applicants,job_description,experience_level,industry,LinkedIn industry,employment_type,job_functions,url_link
317,5eed2274f785fd1e0f04b971,39:17.0,340,Production Artist,Markwins Beauty Brands Global,"Industry, CA, US",Posted 1 week ago,"Posted Date
Posted 1 week ago
Number of applicants
55 applicants",available position production artist company background markwins beauty brands is a global leader in beauty and cosmetics the company founded in 1984 by ceo eric chen is distinguished by groundbreaking product innovation reimagined go to market strategies and leading edge supply chain dynamics from humble disruptive origins the company  famous early as the pioneer of compact palettes and gift sets  stands today as the largest privately held beauty company in north america and is recognized within the industry as top brand builder  with a brand portfolio that includes wet n wild® physicians formula® black radiance® lip smacker® bonne bell® and lorac® the markwins beauty brands are sold in retail outlets including department specialty mass drug and food stores in over 80 000 doors in 80 countries ,,design and graphic design,"['', '', '']",,"['', '', '']",https://www.linkedin.com/jobs/view/1898747973/?eBP=CwEAAAFyzcp_K0Y_ZRM10M5HMSM-rP-RPVBekFoCKFzyshGI_epAOYYPE8VcGZNo3U9ZB-Aoca645T12o_xnRfi30dfDrnhpeKVl-tVEff5dHrAOGKX3oJDiYKcoPj_OUF5We3Vd2ZF8ldFRS3Bjarj6sp-ULD67c7Y4-3lYMBTPaYqB9A_msjvP6hwPUaywgScE-josIBFbu4CmFOGvKsDA2hUctZSu1MM03MclXETcz7PjVNjEMqx3_4_ZeZ5GwdUnOuDSYHeox_DQQwLyj4fCY3nW29rQuSwO0ogZCsEZfzyfIcgg-RJKrmWoJUqGsK-Dxop0mjmGmM0nEiLqsYtQ525Ahwhpw-UMzI1_ImCvBzHxj8jLe0d8HTjJ9fo2Hflyhkt0m15MjaXjgnTh&recommendedFlavor=COMPANY_RECRUIT&refId=79141dab-7166-4d62-b9d2-1ebf947cb587&trk=flagship3_search_srp_jobs
318,5eed227bf785fd1e0f04b972,39:23.5,341,Digital Designer,Mondo,"Atlanta, GA, US",Posted 1 month ago,"Posted Date
Posted 1 month ago
Number of applicants
142 applicants",job title digital designer location remote type contract rate commensurate with experience start date asap! creative strategy  expertise you are a passionate student of all things digital particularly email web and social design—any experience in coding or dev a plus leadership  collaboration creative execution experience  qualifications,Entry level,design and graphic design,"['Marketing & Advertising', 'Information Technology & Services', 'Computer Software']",,[''],https://www.linkedin.com/jobs/view/1862716062/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=79141dab-7166-4d62-b9d2-1ebf947cb587&trk=flagship3_search_srp_jobs
319,5eed2288f785fd1e0f04b974,39:36.7,343,Digital Designer,Washington State University,"Washington, D.C., DC, US",Posted 5 days ago,25,summary of duties the graphic designer will play an integral role in executing the digital media strategy to support washington state university’s wsu advancement efforts projects may include designing developing and maintaining various wsu foundation owned webpages designing and developing digital assets such as icons and imagery designing and developing outreach emails and email campaigns and designing digital elements to support advancement’s social media presence the graphic designer will not only coordinate with others on the campaign communications team but with stakeholders within the foundation and across the wsu system a customer centric mindset and the ability to meet strict deadlines while managing multiple projects and producing high quality work is required additional information university overview founded as the people’s university in 1890 washington state university fulfills that commitment by transforming lives through education research and community outreach in 2015 the university celebrated 125 years of delivering life changing knowledge and discoveries to citizens across the state region nation and around the world the state’s only land grant institution and one of two public research universities wsu provides a world class education to nearly 30 000 students through its multi campus statewide locations and online the university strives to ensure that higher education is accessible at an affordable cost—a decades long wsu commitment to the state’s citizens the university offers more than 200 undergraduate fields of study and 127 graduate and professional degree programs many academic programs win recognition nationally for excellence wsu is one of just 108 public and private universities in the united states—out of more than 4 500—singled out for its “very high research activity” by the carnegie foundation for the advancement of teaching the university’s research agenda is focused on addressing challenges in health sustainability smart systems national security and opportunity and equity wsu is a major driver of washington’s economy partnering with many of the state’s leading industries including agribusiness aerospace health care software and construction the university is responsible for nearly 20 600 jobs statewide and generates an overall economic impact of more than 3 3 billion annually the institution’s operating budget expenditures total nearly 2 billion annually the city is one of the biggest little cities you’ll ever visit full of cosmopolitan amenities and down home charm this eastern washington gem nestled in the  is also home to the flagship campus for washington state university the city has repeatedly been recognized as one of washington’s safest cities one of america’s safest college towns and one of the best college town neighborhoods for adults whether you’re looking to go to school or relocating to the area pullman offers a diverse community committed to inclusion sustainability and a high quality of life pullman is a dynamic hub for higher education research and culture pullman is part of the knowledge corridor that connects wsu to the university of idaho in eight miles to the east and  washington’s second largest city 75 miles to the north just a short drive away excellent outdoor recreation opportunities are abundant as well including golfing skiing hiking and boating  benefits package competitive benefits available more details at  appointment status permanent job appointment fte 100 position term in months 12 monthly salary commensurate with qualifications and experience required qualifications a bachelor’s degree in graphic design multi media printing technology or related field and a minimum of three 3 years full time experience in concept development and design of high quality promotional materials any combination of relevant education and experience may be substituted for the educational requirement on a year for year basis  additional requirements experience with email and digital marketing knowledge of information architecture and trends in optimizing user experience experience gathering requirements and working with a diverse client base proven ability to maintain standards of typography and design techniques to solve graphic communications solutions skilled in oral and written communication  preferred qualifications experience in a higher education or non profit environment particularly work with outreach and or fundraising is desirable ability and willingness to share ideas and be open to those of others ability to work within a team structure as well as to function independently ability to manage multiple and complex projects and problems simultaneously strong interpersonal organizational and communication skills and ability to quickly learn and apply changing design and communications technologies understanding of target audiences and general demographic of donor constituent audiences ability to enforce brand identity standards demonstrated experience with typography color theory and communications standards knowledge of project tracking software will this position require a background check? this position has been designated by the department to require a background check open date 06 12 2020 close date open until filled yes special instructions to applicants screening of applications will begin july 13 2020 and will continue until the position has been filled  applicants must attach the following documents to their online application 1 resume and 2 cover letter application materials should clearly communicate how the applicant meets all required qualifications and additional requirements applicants are required to include contact information for at least three 3 professional references in the application ,Entry level,design and graphic design,"['Higher Education', 'Research', 'Hospital & Health Care']",Full-time,['Information Technology'],https://www.linkedin.com/jobs/view/1906441927/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=COMPANY_RECRUIT&refId=79141dab-7166-4d62-b9d2-1ebf947cb587&trk=flagship3_search_srp_jobs
320,5eed22b0f785fd1e0f04b97a,40:16.9,349,UI/UX Design Lead,Blok Party,San Francisco Bay Area,Posted 2 days ago,"Posted Date
Posted 2 days ago
Number of applicants
41 applicants", about  here at blok party we’re working on the playtable  the worlds first tabletop gaming console that uses nfc to merge the worlds of physical and digital play and propel boardgames into the 21st century!  job summary  were looking for people ,,design and graphic design,"['', '', '']",,"['', '']",https://www.linkedin.com/jobs/view/1887408492/?eBP=CwEAAAFyzcp_Kx3u24j0S0ZX-NOdPkINoPnJ7xdclRgkkWY1b6ovqTl8AUEbFKVGCzD8wrqu7bzSHaoLn1hzlF2d8UIb6aTeFwFjH1Cq40EVWOAgfHl6giW2xYJCAFy_hsFoQoscUgyuTTmw26uhAmU2rO1ztLE1weIluZK7qfY9G-2zqhbQSKm1yO7C4N3FOO9NdPC9Nr8efPBv3mqS32K2qNI5EvvSvPqfKbQ4WpEGSJe7wgxukJCS7wNNzUHhBrXUMk_Rid6e9AlVkm_Sbsssh9JykeTWPx2jf54srSNKh4bFIav2X2Y3zkilRn0bDrSUXMYch_2ul7s8ntYWrGPsI69LKg0jQhNLY0RQ9ubGfGtfiICRunsShxZYsXo6TcD-NvCsEN2w1C13ZKDD&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=79141dab-7166-4d62-b9d2-1ebf947cb587&trk=flagship3_search_srp_jobs
321,5eed22b7f785fd1e0f04b97b,40:23.8,350,UX Designer,VaynerCommerce,"Orange County, California, United States",Posted 2 weeks ago,"Posted Date
Posted 2 weeks ago
Number of applicants
120 applicants",who are you? as a user experience designer you will be working in collaboration with the technology development and creative teams and responsible for creating beautiful and intuitive solutions you will be collaborating promoting and refining the vision of experience design with creative designers strategy and technical teams as experiences across touchpoints are changing and becoming more connected you are helping to lead this movement ,,design and graphic design,"['', '', '']",,"['', '', '']",https://www.linkedin.com/jobs/view/1877450928/?eBP=CwEAAAFyzcp_K_f4neL6MQL2EK8kWh96nTlqz-cdnNGWkNfAGnkrzH2aEXvmtZHqHUQV0k8ki-XpBFVlvy0jAHYk5YTgk0JJGhdRQTl8kglY-gElHYNebCoN2Ocyc0qE2HllBzsnwVUh1hvvTsG3XX45HYgggxKt9iW84r_Lad3b-z26BkKbBiAQF8pif9KQLkHAsYU-34aDLH0IyBKOl3Yya1IyrJE2wnI0kxph0bxLCX0k47HuZwYXsj1A7-Y4DLNadLL2X5sY1ZFA9HMSFkKtWmxd3dR5R_y3OmBtGyNdATYZyS8pNE9SbhLb42XfqV0vf4rLtlVdvtWYvaKudUsSMH-9qVUknicoGFU_Gr3gxB1QmIjYdlsrKdl2xUoyvioj26p2wUh6-aOGRTnN&recommendedFlavor=COMPANY_RECRUIT&refId=79141dab-7166-4d62-b9d2-1ebf947cb587&trk=flagship3_search_srp_jobs
322,5eed22c5f785fd1e0f04b97d,40:37.4,352,Graphic Designer,"The Mint Julep Boutique, LLC.","Auburn, Alabama",Posted 1 day ago,200,responsibilities support the marketing team by creating on brand design solutions that meet measurable business goals and requirements take pride in the email and website content we produce to showcase our brand image and great styles to loyal customers learn and maintain awareness of schedules deadlines and processes in an ever evolving e commerce environment maintain an organized library of source files and assets,,design and graphic design,[''],,"['', '', '']",https://www.linkedin.com/jobs/view/1828717467/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=79141dab-7166-4d62-b9d2-1ebf947cb587&trk=flagship3_search_srp_jobs
323,5eed22cbf785fd1e0f04b97e,40:43.9,353,Design Intern,"UNO Restaurants, LLC","West Roxbury, MA, US",Posted 1 month ago,25,this is a unique internship opportunity to gain substantive design experience in a small in house marketing organization it is a great place to gain design experience in a corporate environment  company overview uno pizzeria  grill is a full service restaurant featuring its signature deep dish pizza recently launched chicago thin crust pizza and a constantly changing line up of local hyper local regional and national craft beer in addition uno serves a variety of other items including appetizers salads steak seafood pasta chicken and desserts and features a full service bar in each restaurant  uno began in 1943 in chicago on the corner of ohio and wabash streets where the original uno still exists today uno celebrated its 75th birthday last year and is recognized as the undisputed inventor of deep dish pizza  today there are over 100 uno pizzeria  grill restaurants both franchise and company owned located in 20 states the district of columbia united arab emirates qatar india honduras and saudi arabia the company also owns and operates a manufacturing business uno foods inc located in brockton ma producing primarily pizza as well as other products for a variety of customers in the retail club store and foodservice channels  as proud as we of our history we are even more excited about our future    working with the senior art director  marketing directors  coordinators responsibilities include,Internship,design and graphic design,"['Restaurants', 'Food & Beverages', 'Hospitality']",Internship,"['', '']",https://www.linkedin.com/jobs/view/1901805974/?eBP=NotAvailableFromVoyagerAPI&refId=79141dab-7166-4d62-b9d2-1ebf947cb587&trk=flagship3_search_srp_jobs
324,5eed22edf785fd1e0f04b983,41:17.8,358,Nonprofit Design and Creative Manager,Dooner Social Ventures,"Philadelphia, Pennsylvania, United States",Posted 2 days ago,"Posted Date
Posted 2 days ago
Number of applicants
46 applicants",hello  thanks for reading our post about a senior nonprofit design and creative direction lead  all virtual  work from your remote location  you will be working with the lead donor of a new center at a private university to support multiple projects with national alliance partners  this opportunity will require a senior creative director and design professional with at least 10 years experience a willingness to get into the details and do design work and creative direction for online visual media and press while maintaining a strategic vision and big picture focus familiarity with project management software and a comfort level with working with cloud based collaboration platforms and distributed teams a desire to help a higher education institution with a new social impact mission driven center at a private university approx 4 8 hours per week including at least one brief weekly virtual stand up with the marketing and communications team the ideal candidate would want to use his her skills to support our mission driven nonprofit effort  we will give priority to those designers and creative directors whose organizations have been adversely affected by covid 19  this role is not suited for someone with a full time job but we will consider passionate interested people who can periodically check in during work hours  most of the work will be asynchronous and time shifted  we cant pay top dollar  this is more about our mission than compensation  we look forward to hearing from you  thanks  brian dooner dooner social ventures,Director,design and graphic design,"['Marketing & Advertising', 'Graphic Design', 'Media Production']",Contract,"['Art/Creative', 'Marketing', 'Design']",https://www.linkedin.com/jobs/view/1884441356/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=79141dab-7166-4d62-b9d2-1ebf947cb587&trk=flagship3_search_srp_jobs
325,5eed22fbf785fd1e0f04b985,41:31.5,360,Junior Web Developer,TargetCW,"San Diego, California, United States",Posted 3 weeks ago,200,junior web developer  san diego ca category part time status hourly non exempt start date asap pay rate doe voted best places to work for six years we are a dynamic san diego based company with a team of experienced hr professionals offering payrolling staffing pre screening international services and overall hr related solutions for temporary workers and contractors our dedication to customer service and focuses on utilizing technology for streamlining processes is our core philosophy  we are seeking an innovative detail oriented junior web developer to join our energetic team and who will be responsible for tasks associated with our internal website  this position is responsible for managing the maintenance and upkeep of our internal website’s design and specifications in addition to these responsibilities the candidate should be able to multi task and prioritize in a fast paced environment with a “can do” attitude  key responsibilities works with the ceo and graphic designer to code wireframe mockups of webpages responsible for maintaining expanding and scaling our website with modern web standards ability to translate our business needs into client friendly functions that will expand our website’s influence in our industry develop and implement a usability testing process to ensure that the new website applications meet our company’s requirements update and modify existing website pages to reflect current business needs manage plugins and troubleshoot website issues qualifications  skills proficient knowledge in html css javascript php wordpress and other relevant web design coding languages strong organizational skills and ability to juggle multiple tasks within the constraints of timelines strong desire to stay up to date with the current ui trends and designs ability to think critically and creatively in developing solutions to challenges experience with adobe xd and photoshop a plus targetcw is an equal opportunity employer we do not discriminate based on age ethnicity gender nationality religious belief or sexual orientation ,Associate,design and graphic design,['Staffing & Recruiting'],Part-time,"['Engineering', 'Marketing']",https://www.linkedin.com/jobs/view/1875826491/?eBP=CwEAAAFyzcqtuhLIZfJ_yhxgdVqXObHS5yR5mfWip9d7WF1hPKaWQeC_MTBXsAh8Zx51zgK5YGYYOEJPQwmpYPk6RJeLOYXURL8Cnp7ZIbVq1SVK1mr06_btpmkMmTLiglExRelaooMwzGYJNLMLnF7Wg7HAx-UEg2Qdsbhcd3ThG5_NYh75l-rfAv6XPWUlsZ70ZVTKuH7RpwqwVzuDx63s8Nv00g1_RjF1n4KXBYCI9SJnKBDS9UbuF7aQ8g-zT0-2tzW6DAZek1H-Y1BgxSx3sbMdbVutGD7ExNuizL_F63d5D16zSi63pXIjgfw76Rqi9Qp0Tjw4wxQvJpjiynBaJaMeOv2gegAj1NdlmnKMep7hiShp-_en0YIfH7Qfvnd8Ea2o_iH9TtyNCA&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=5aa3668b-bb5c-430c-905f-949b67a663f2&trk=flagship3_search_srp_jobs
326,5eed2302f785fd1e0f04b986,41:39.0,361,Game UI Designer,Sony Music Entertainment,"Los Angeles, CA, US",Posted 1 month ago,"Posted Date
Posted 1 month ago
Number of applicants
147 applicants",about sony music entertainment sony music entertainment is a global recorded music company with a roster of current artists that includes a broad array of both local artists and international superstars as well as a vast catalog that comprises some of the most important recordings in history sony music entertainment is a wholly owned subsidiary of sony corporation of america  overview we need you to bring your vision and passion to a team dedicated to reimagining music through immersive media the ui designer will play a key role in shaping user experience design for immersive media content creation  responsibilities create and manage wireframes interactions and ui designs for immersive music experiences collaborate with production team to ensure ui design is accurately represented in terms of the overall creative vision and goals of the experience own ui process from wireframe concept to shippable product including production plan and scheduling iterate and test design concepts and user interfaces for multiple platforms create and maintain overall user interaction plan including design guidelines and conventions design and implement consistent best in class user experience and usability methods ability to understand the core creative vision of the experience and iterate towards the best player experience possible effectively communicate design concepts to design and engineering teams work with research and focus groups to refine and perfect all ui systems and controls  qualifications 3 5 years of experience in graphic design and interaction ux design in console and vr applications at least two aaa shipped game titles expert with visual design and prototyping tools demonstrated understanding of user centered design principles including portfolio of work advanced knowledge of unreal engine 4 blueprint system and text based scripting languages familiar with game design best practices styles and techniques across different genres passion for building intuitive and interactive ui ux self motivated with drive for excellence excellent written verbal and team communication skills extremely proactive and results oriented a passion for the intersection of technology and entertainment bachelors degree or equivalent work experience sony music is committed to providing equal employment opportunity for all persons regardless of age disability national origin race color religion sex sexual orientation gender gender identity or expression pregnancy veteran or military status marital and civil partnership union status alienage or citizenship status creed genetic information or any other status protected by applicable federal state or local law ,Entry level,design and graphic design,"['Marketing & Advertising', 'Entertainment', 'Computer Games']",Full-time,['Information Technology'],https://www.linkedin.com/jobs/view/1846959632/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=COMPANY_RECRUIT&refId=5aa3668b-bb5c-430c-905f-949b67a663f2&trk=flagship3_search_srp_jobs
327,5eed2310f785fd1e0f04b988,41:52.0,363,Project Coordinator (Creative Services),Cypress HCM,"Burbank, California, United States",Posted 2 days ago,200,project coordinator  seeking a project coordinator who will work along the side of the project manager and report to the vp of marketing  creative services  responsibilities in your capacity as the project coordinator you will be responsible for providing up to date calendars and scheduling for ongoing projects ,,design and graphic design,,,,https://www.linkedin.com/jobs/view/1860896922/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=5aa3668b-bb5c-430c-905f-949b67a663f2&trk=flagship3_search_srp_jobs
328,5eed231df785fd1e0f04b98a,42:05.9,365,Digital Designer,Metric Theory,"Denver, Colorado, United States",Posted 4 weeks ago,"Posted Date
Posted 4 weeks ago
Number of applicants
71 applicants",about the role metric theory is looking to expand our creative services capabilities by hiring a full time digital designer you would be a trailblazer helping to open up a creative offering for a top performance marketing agency you will work with our accounts services team and with clients to develop creative that both delights and drives results  this is a newer service offering for metric theory so you will be on the ground floor of building a team that will grow into the future we are looking for someone with a sharp eye even sharper skills and the drive to deliver top notch creative for our clients  responsibilities create ads to run on social platforms facebook instagram linkedin etc  for our clients create banner ads to run on the google display network and other ad networks develop landing pages and similar assets work with marketing to further build metric theory’s brand work with clients to understand their brands creative styles and creative needs work with mt’s own internal marketing team to help build infographics  creative for the mt website ebooks  ads  about you qualifications 2 4 years experience with graphic design on digital platforms portfolio is required in depth knowledge of adobe creative suite expertise with facebook instagram ad design and can provide examples experience with banner ad design iab standards  and can provide examples 4 year college degree preferably in design or equivalent work experience not a must but a plus video or motion asset creation experience experience with ad design for other social platforms pinterest linkedin etc  landing page design presentation decks powerpoint etc  b2c and b2b experience previous agency experience unbounce optimizely or other ux ui experience additional skills attention to detail creative and can adapt to changing circumstances can prioritize and work within specific time frames solid project management and ability to stay organized open to feedback strong time management skills to be effective and efficient  about metric theory why we’re frequently ranked a best place to work tireless focus on culture that unites everyone around common goals and shared principles openness to new ideas that affords employees the opportunity to make a difference on day 1 frequent 360 degree feedback that pushes everyone to get better together universal eagerness to help each other without the expectation of anything in return conscious focus on learning  professional development at all levels of the organization generous paid time off including company wide work from home week between christmas and new year’s annual “work from anywhere” week birthday pto and more excellent medical dental  vision coverage 401 k  and other great benefits,Associate,design and graphic design,['Marketing & Advertising'],Full-time,"['Art/Creative', 'Design', 'Marketing']",https://www.linkedin.com/jobs/view/1875551044/?eBP=JOB_SEARCH_ORGANIC&refId=5aa3668b-bb5c-430c-905f-949b67a663f2&trk=flagship3_search_srp_jobs
329,5eed2324f785fd1e0f04b98b,42:12.6,366,Graphic Design/Visualization Specialist,"InSequence, Inc.","Springfield, VA, US",Posted 3 months ago,25,description create visual concepts not directly manipulating geoint products using computer software or by hand to communicate ideas that inspire inform and captivate consumers develop overall layout and production design for various applications such as advertisements brochures fact sheets and corporate reports graphic designers combine art and technology to communicate ideas through images and the layout of websites and printed pages    possess knowledge of the full functionality of graphic design software like adobe master collection cs5 and the designing of products for printing on digital press and web   possess experience knowledge of the full functionality of graphic design software like adobe master collection cs5 and the designing of products for printing on digital press and web familiar with developing and implementing creative visual and strategic solutions from scientific presentations to websites to online productivity tools   experience and detailed knowledge of the full functionality of graphic design software like adobe master collection cs5 and the designing of products for printing on digital press and web experience in all manner of graphic design with particular emphasis on strategic and technical communications skilled at developing and implementing creative visual and strategic solutions from scientific presentations to websites to online productivity tools         powered by jazzhr,Entry level,design and graphic design,"['Information Technology & Services', 'Computer Software', 'Computer & Network Security']",,[''],https://www.linkedin.com/jobs/view/1822784133/?eBP=NotAvailableFromVoyagerAPI&refId=5aa3668b-bb5c-430c-905f-949b67a663f2&trk=flagship3_search_srp_jobs
330,5eed232bf785fd1e0f04b98c,42:19.1,367,Graphic Designer,APN Software Services Inc,"Anaheim, CA, US",Posted 3 weeks ago,25,job description location anaheim ca fulltime direct hire will work with subject matter experts and education development team to develop graphics and multi media for web based and instructor led technical training courses   ba degree in graphic design multi media or related field  proven experience in the creation and delivery of original content using the following programs adobe after effects photoshop and illustrator  proficiency with microsoft word excel powerpoint and web browsers pc and mobile  experience with adobe premiere audition captivate or techsmith camtasia a plus  excellent communication skills written and verbal  strong attention to detail highly organized computer literate and good sense of design ability to work well in a fast paced professional office environment  regards vikas,Entry level,design and graphic design,"['Information Technology & Services', 'Computer Software', 'Financial Services']",,[''],https://www.linkedin.com/jobs/view/1904722075/?eBP=NotAvailableFromVoyagerAPI&refId=5aa3668b-bb5c-430c-905f-949b67a663f2&trk=flagship3_search_srp_jobs
331,5eed233ef785fd1e0f04b98f,42:38.8,370,Multimedia Designer and Developer (REMOTE),IntraEdge,Greater Phoenix Area,Posted 3 weeks ago,200,we have an internal urgent need for a multimedia visual designer! this position can be worked 100 remote for the right candidate!  this is full time with us at intraedge edge learn   in this full time position you will work with project managers design managers and instructional designers to develop effective user friendly and performance based materials and interactive media  ,,design and graphic design,"['', '']",,[''],https://www.linkedin.com/jobs/view/1645888930/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=5aa3668b-bb5c-430c-905f-949b67a663f2&trk=flagship3_search_srp_jobs
332,5eed2345f785fd1e0f04b990,42:45.5,371,Graphic Designer,MJ Morgan Group,"Baltimore, Maryland Area",Posted 3 weeks ago,200,our client in hunt valley is seeking a graphic designer this individual will be a self starter and creative problem solver that can assist with creative elements for multi channel campaigns including desktop publishing email marketing website design and social media video production a plus  the ideal candidate will have strong design background with expertise in professional design tools this position is also cross trained for customer service inbound phone order support web order processing and data input  ,,design and graphic design,[''],,[''],https://www.linkedin.com/jobs/view/1824911570/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=5aa3668b-bb5c-430c-905f-949b67a663f2&trk=flagship3_search_srp_jobs
333,5eed234cf785fd1e0f04b991,42:52.1,372,Graphic Designer,RUDIS,,Posted 1 week ago,200,rudis is dedicated to continuing to evolve as the leading sports apparel brand in the national wrestling community in joining rudis you will become a part of a fast paced and dedicated team we ask for your commitment to delivering outstanding quality and results that exceed expectations in addition we expect your personal accountability in all the products actions advice and results that you provide as a representative of our company in return we are committed to providing you with every opportunity to learn grow and stretch to the highest level of your ability and potential we are confident that you will find your role at rudis both challenging and rewarding ,,design and graphic design,"['', '']",,"['', '']",https://www.linkedin.com/jobs/view/1897509114/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=5aa3668b-bb5c-430c-905f-949b67a663f2&trk=flagship3_search_srp_jobs
334,5eed2359f785fd1e0f04b993,43:05.9,374,Graphic Design Intern,GLBTQ Legal Advocates & Defenders,"Boston, MA, US",Posted 3 weeks ago,25,posted july 3 2019 the graphic design internshipprovides an opportunity to practice andincrease graphicdesignskills and togain experience using those skills to communicate the mission of a nonprofit while playinga key role on glad’s public affairs and education team the graphic design intern will support and provide creative input into the visual communication of glad’s mission to end discrimination based on gender identity or expression sexual orientation and hiv status   ‣creating graphics for the www glad org website ‣creating infographics and other graphics to communicate glad’s messaging on the glad blog and other social media channels ‣creating flyers fact sheets posters and postcards for powerpoint presentations to promote glad events and to share legal rights in formation ‣design and layout for in house print and web publications  ‣an interest in lgbtq rights and or work in the nonprofit sector ‣a passion for visual communication ‣a desire to increase design skills use visuals to communicate a nonprofit mission ‣proficiency in photoshop canva or comparable graphics software  ‣experience with additional graphics i e illustrator or multimedia software i e video editing a plus ‣photography skills a plus this is a stipend internship and applications should include a cover letter resume and work samples  submissions should be made electronically to caitlin walsh at click applywith “ season  year internship” in the subject line e g “fall 2019 internship”  glad is dedicated to building a diverse staff and one that is committed to equity and opportunity for all glad strongly encourages applications from transgender people people of color individuals with disabilities and people living with hiv aids ,Internship,design and graphic design,"['Marketing & Advertising', 'Non-profit Organization Management', 'Civic & Social Organization']",,"['', '']",https://www.linkedin.com/jobs/view/1912159466/?eBP=NotAvailableFromVoyagerAPI&refId=5aa3668b-bb5c-430c-905f-949b67a663f2&trk=flagship3_search_srp_jobs
335,5eed2360f785fd1e0f04b994,43:12.3,375,Creative Project Manager,Lineage Digital,Greater Los Angeles Area,Posted 1 week ago,200,lineage digital is a marketing and advertising agency with an emmy award winning production house we service fortune 500 companies media conglomerates professional athletes musicians record labels and sports teams  we are seeking a talented project manager to oversee the workflow of our very busy design department this role demands exceptional organizational and communication skills and the ability to lead projects while prioritizing tasks and mitigating risks along the way ,,design and graphic design,,,,https://www.linkedin.com/jobs/view/1880403286/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=5aa3668b-bb5c-430c-905f-949b67a663f2&trk=flagship3_search_srp_jobs
336,5eed2383f785fd1e0f04b999,43:47.6,380,In House Art Designer,Lundbeck,"Deerfield, IL, US",Posted 2 days ago,"Posted Date
Posted 2 days ago
Number of applicants
43 applicants",summary through the development design and maintenance of promotional materials the inhouse art designer will help build and maintain the promotional materials related to lundbeck us product brands additionally under the direction of the associate director commercial operations this role will assist in developing the in house art design processes including developing innovative processes and stakeholder partnerships this role will collaborate with internal clients including marketing to develop and design internal presentations and external promotional materials this role will work with lundbecks brand needs to appreciate design details and fine typography to achieve creative solutions  essential functions partners with stakeholders to create materials per requirements and manage the materials through the promotional approval process responsible for leading and or assisting with the conception layout preparation and design of brand imagery supplementary graphics derivative materials internal communications etc responsible for updating existing marketing collateral materials and version tracking in alignment with brand strategy and vision responsible for creating infographics charts tables and graphs and other graphics for internal presentations while maintaining a strong brand identity act independently and collaborate with the marketing team to determine methods and processes on new or special assignments responsible for ongoing collaboration and communication with brand teams to ensure key stakeholders are informed of project timelines and updates responsible for managing projects through veeva including uploading and referencing design files in veeva promomats appropriately tagging digital assets and referencing promotional material partners with business solutions team to manage digital assets in digital asset library stays up to date on design trends while ensuring artwork is compliant with business and industry standards attends regular brand team meetings to understand business objectives and needs attend regular approval process status meetings to provide timeline and status updates may assists in the layout design and production of event signage graphics assists in sourcing stock imagery and designing assets for corporate website customer and partner portals internal and external and other online needs  required education experience and skills accredited bachelors degree 3  years prior graphic design experience in pharmaceutical industry or similar regulated industry knowledge of adobe indesign quarkxpress adobe illustrator adobe photoshop and like software creative mindset and ability to bring design concepts to life strong organizational skills and ability to prioritize to meet project deadlines excellent written and verbal communication skills ability to handle multiple jobs simultaneously under tight deadlines demonstrated ability collaborating cross functionally on multiple projects ability to influence without direct authority  preferred education experience and skills accredited bachelors degree in graphic design masters degree  mba prior veeva experience  travel willingness ability to travel up to 5 domestically international travel may be required ,Entry level,design and graphic design,"['Biotechnology', 'Pharmaceuticals']",Full-time,"['Advertising', 'Art/Creative', 'Design']",https://www.linkedin.com/jobs/view/1884465814/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=COMPANY_RECRUIT&refId=5aa3668b-bb5c-430c-905f-949b67a663f2&trk=flagship3_search_srp_jobs
